vdd,vdd18,Instance,vwl,tc_0,tc_1,tc_2,tc_3,tc_4,tc_5,tc_6,tc_7,tc_8,tc_9,Lot Bin Wafer,Part Number,Temp,Date
0.8,1.53,1,9,1.774,1.761,1.765,1.742,1.707,1.718,1.680,1.640,1.649,1.604,P9999_0y_X,P9999,25C,221013
0.8,1.53,1,10,1.825,1.816,1.816,1.797,1.759,1.771,1.732,1.691,1.701,1.655,P9999_0y_X,P9999,25C,221013
0.8,1.53,1,11,1.881,1.866,1.870,1.847,1.812,1.822,1.782,1.741,1.750,1.704,P9999_0y_X,P9999,25C,221013
0.8,1.53,1,12,1.931,1.917,1.919,1.898,1.862,1.873,1.832,1.790,1.799,1.752,P9999_0y_X,P9999,25C,221013
0.8,1.53,1,13,1.985,1.969,1.974,1.949,1.912,1.923,1.882,1.839,1.849,1.800,P9999_0y_X,P9999,25C,221013
0.8,1.53,1,14,2.034,2.021,2.022,2.000,1.963,1.974,1.932,1.889,1.898,1.849,P9999_0y_X,P9999,25C,221013
0.8,1.53,1,15,2.089,2.073,2.078,2.052,2.013,2.024,1.982,1.936,1.947,1.897,P9999_0y_X,P9999,25C,221013
0.8,1.53,1,16,2.138,2.124,2.126,2.102,2.063,2.075,2.031,1.984,1.995,1.944,P9999_0y_X,P9999,25C,221013
0.8,1.53,1,17,2.193,2.175,2.179,2.152,2.113,2.126,2.081,2.032,2.045,1.992,P9999_0y_X,P9999,25C,221013
0.8,1.53,1,18,2.244,2.228,2.234,2.206,2.165,2.178,2.132,2.083,2.095,2.041,P9999_0y_X,P9999,25C,221013
0.8,1.53,1,19,2.296,2.278,2.287,2.257,2.214,2.228,2.181,2.133,2.143,2.088,P9999_0y_X,P9999,25C,221013
0.8,1.53,1,20,2.347,2.331,2.336,2.307,2.264,2.277,2.230,2.180,2.193,2.137,P9999_0y_X,P9999,25C,221013
0.8,1.53,1,21,2.399,2.382,2.390,2.357,2.314,2.327,2.279,2.228,2.240,2.184,P9999_0y_X,P9999,25C,221013
0.8,1.53,1,22,2.451,2.432,2.439,2.409,2.364,2.378,2.328,2.277,2.289,2.230,P9999_0y_X,P9999,25C,221013
0.8,1.53,1,23,2.501,2.482,2.489,2.459,2.413,2.428,2.376,2.325,2.336,2.277,P9999_0y_X,P9999,25C,221013
0.8,1.53,1,24,2.514,2.514,2.515,2.506,2.462,2.476,2.426,2.372,2.386,2.325,P9999_0y_X,P9999,25C,221013
0.8,1.53,1,25,2.516,2.514,2.515,2.515,2.509,2.511,2.475,2.420,2.432,2.372,P9999_0y_X,P9999,25C,221013
0.8,1.53,1,26,2.515,2.515,2.515,2.515,2.515,2.515,2.513,2.469,2.481,2.420,P9999_0y_X,P9999,25C,221013
0.8,1.53,1,27,2.515,2.514,2.515,2.515,2.515,2.514,2.515,2.508,2.513,2.466,P9999_0y_X,P9999,25C,221013
0.8,1.53,1,28,2.515,2.515,2.516,2.515,2.515,2.514,2.514,2.514,2.515,2.506,P9999_0y_X,P9999,25C,221013
0.8,1.53,1,29,2.515,2.514,2.515,2.515,2.515,2.514,2.515,2.515,2.514,2.514,P9999_0y_X,P9999,25C,221013
0.8,1.53,1,30,2.515,2.515,2.515,2.514,2.515,2.515,2.515,2.514,2.514,2.515,P9999_0y_X,P9999,25C,221013
0.8,1.53,1,31,2.515,2.515,2.516,2.515,2.514,2.514,2.515,2.515,2.515,2.514,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,0,1.234,1.253,1.257,1.235,1.201,1.213,1.175,1.136,1.144,1.098,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,1,1.331,1.316,1.320,1.298,1.265,1.275,1.240,1.201,1.209,1.164,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,2,1.392,1.378,1.380,1.360,1.328,1.338,1.302,1.264,1.273,1.229,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,3,1.450,1.436,1.443,1.418,1.385,1.396,1.361,1.323,1.331,1.289,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,4,1.506,1.494,1.494,1.475,1.442,1.453,1.417,1.380,1.388,1.345,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,5,1.563,1.550,1.550,1.530,1.497,1.507,1.471,1.433,1.442,1.399,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,6,1.616,1.604,1.603,1.584,1.551,1.561,1.525,1.486,1.495,1.452,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,7,1.671,1.657,1.660,1.637,1.604,1.613,1.578,1.539,1.548,1.505,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,8,1.723,1.710,1.710,1.691,1.656,1.667,1.629,1.590,1.599,1.555,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,9,1.777,1.762,1.765,1.743,1.708,1.718,1.680,1.642,1.650,1.605,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,10,1.830,1.816,1.816,1.796,1.760,1.771,1.733,1.692,1.702,1.656,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,11,1.882,1.868,1.869,1.847,1.812,1.822,1.782,1.742,1.752,1.705,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,12,1.935,1.919,1.922,1.899,1.862,1.874,1.833,1.792,1.800,1.754,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,13,1.987,1.971,1.974,1.950,1.913,1.924,1.882,1.841,1.849,1.802,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,14,2.036,2.023,2.022,2.001,1.963,1.974,1.932,1.888,1.899,1.850,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,15,2.090,2.075,2.078,2.052,2.013,2.025,1.982,1.938,1.947,1.898,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,16,2.141,2.126,2.130,2.104,2.064,2.076,2.032,1.986,1.995,1.945,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,17,2.194,2.178,2.182,2.155,2.114,2.126,2.082,2.034,2.047,1.993,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,18,2.246,2.230,2.231,2.207,2.164,2.178,2.133,2.084,2.095,2.042,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,19,2.299,2.282,2.284,2.257,2.215,2.229,2.181,2.133,2.144,2.089,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,20,2.349,2.333,2.331,2.308,2.265,2.278,2.231,2.181,2.193,2.138,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,21,2.399,2.384,2.385,2.359,2.315,2.329,2.280,2.229,2.241,2.185,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,22,2.450,2.434,2.432,2.410,2.365,2.379,2.328,2.278,2.289,2.234,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,23,2.503,2.485,2.485,2.460,2.414,2.428,2.378,2.325,2.337,2.280,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,24,2.515,2.515,2.514,2.505,2.463,2.476,2.427,2.374,2.384,2.326,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,25,2.515,2.515,2.515,2.514,2.509,2.512,2.475,2.421,2.433,2.374,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,26,2.515,2.515,2.514,2.515,2.515,2.514,2.510,2.470,2.483,2.423,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,27,2.515,2.515,2.515,2.515,2.514,2.515,2.515,2.509,2.512,2.469,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,28,2.515,2.515,2.514,2.515,2.515,2.515,2.514,2.515,2.515,2.508,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,29,2.514,2.515,2.515,2.515,2.514,2.515,2.515,2.515,2.515,2.515,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,30,2.515,2.515,2.515,2.515,2.515,2.515,2.514,2.515,2.515,2.515,P9999_0y_X,P9999,25C,221013
0.8,1.62,1,31,2.515,2.514,2.515,2.514,2.515,2.515,2.515,2.515,2.515,2.515,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,0,1.233,1.255,1.258,1.236,1.203,1.214,1.176,1.135,1.145,1.098,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,1,1.329,1.317,1.321,1.298,1.267,1.277,1.240,1.200,1.209,1.165,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,2,1.393,1.379,1.382,1.360,1.329,1.340,1.303,1.264,1.274,1.229,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,3,1.451,1.437,1.442,1.419,1.387,1.397,1.361,1.323,1.332,1.289,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,4,1.506,1.493,1.496,1.475,1.443,1.454,1.418,1.380,1.387,1.345,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,5,1.563,1.549,1.554,1.530,1.499,1.509,1.471,1.434,1.442,1.399,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,6,1.616,1.603,1.607,1.584,1.552,1.562,1.526,1.487,1.497,1.452,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,7,1.670,1.657,1.662,1.639,1.605,1.615,1.578,1.539,1.548,1.504,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,8,1.724,1.710,1.713,1.691,1.658,1.668,1.629,1.591,1.600,1.555,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,9,1.777,1.763,1.769,1.743,1.709,1.719,1.681,1.641,1.650,1.605,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,10,1.829,1.815,1.817,1.796,1.761,1.772,1.734,1.691,1.701,1.656,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,11,1.884,1.869,1.873,1.849,1.812,1.823,1.783,1.741,1.751,1.705,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,12,1.934,1.919,1.922,1.899,1.862,1.874,1.833,1.790,1.801,1.753,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,13,1.987,1.971,1.978,1.949,1.913,1.924,1.883,1.839,1.849,1.801,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,14,2.038,2.024,2.026,2.001,1.963,1.976,1.932,1.889,1.898,1.850,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,15,2.090,2.076,2.082,2.053,2.013,2.025,1.982,1.937,1.947,1.898,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,16,2.141,2.126,2.127,2.103,2.063,2.076,2.031,1.985,1.996,1.945,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,17,2.194,2.178,2.177,2.155,2.115,2.126,2.081,2.035,2.045,1.994,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,18,2.246,2.230,2.231,2.207,2.166,2.179,2.133,2.085,2.094,2.042,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,19,2.298,2.282,2.289,2.258,2.216,2.229,2.182,2.132,2.143,2.090,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,20,2.349,2.333,2.336,2.308,2.265,2.278,2.230,2.182,2.192,2.137,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,21,2.399,2.385,2.388,2.359,2.315,2.328,2.281,2.230,2.241,2.186,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,22,2.451,2.435,2.435,2.410,2.365,2.379,2.329,2.278,2.290,2.233,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,23,2.500,2.487,2.488,2.461,2.415,2.428,2.378,2.325,2.337,2.281,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,24,2.516,2.514,2.515,2.506,2.465,2.477,2.426,2.374,2.385,2.327,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,25,2.515,2.515,2.514,2.516,2.506,2.512,2.475,2.423,2.433,2.374,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,26,2.515,2.515,2.515,2.516,2.515,2.516,2.512,2.472,2.483,2.423,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,27,2.515,2.514,2.515,2.515,2.515,2.515,2.515,2.508,2.514,2.469,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,28,2.515,2.515,2.514,2.515,2.515,2.516,2.515,2.515,2.515,2.508,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,29,2.515,2.515,2.515,2.515,2.516,2.516,2.514,2.515,2.515,2.515,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,30,2.516,2.515,2.515,2.516,2.515,2.516,2.516,2.515,2.515,2.515,P9999_0y_X,P9999,25C,221013
0.8,1.98,1,31,2.515,2.515,2.515,2.515,2.516,2.515,2.515,2.515,2.515,2.515,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,0,1.235,1.255,1.256,1.236,1.203,1.214,1.176,1.135,1.145,1.100,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,1,1.330,1.318,1.320,1.299,1.267,1.276,1.241,1.202,1.210,1.165,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,2,1.392,1.382,1.383,1.361,1.330,1.338,1.304,1.265,1.275,1.231,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,3,1.450,1.438,1.442,1.420,1.387,1.397,1.363,1.324,1.331,1.288,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,4,1.505,1.495,1.497,1.476,1.445,1.454,1.419,1.380,1.387,1.345,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,5,1.563,1.550,1.554,1.530,1.499,1.508,1.473,1.435,1.443,1.400,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,6,1.617,1.604,1.606,1.585,1.553,1.562,1.526,1.488,1.496,1.453,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,7,1.670,1.658,1.662,1.638,1.605,1.615,1.579,1.540,1.548,1.505,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,8,1.722,1.711,1.713,1.691,1.657,1.668,1.631,1.591,1.600,1.556,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,9,1.776,1.763,1.769,1.742,1.708,1.719,1.682,1.642,1.650,1.607,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,10,1.830,1.817,1.819,1.796,1.761,1.772,1.734,1.693,1.701,1.657,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,11,1.883,1.870,1.877,1.848,1.811,1.822,1.784,1.743,1.751,1.705,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,12,1.934,1.921,1.925,1.899,1.862,1.874,1.835,1.792,1.801,1.755,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,13,1.986,1.972,1.981,1.951,1.913,1.925,1.885,1.841,1.850,1.803,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,14,2.039,2.024,2.029,2.001,1.963,1.976,1.934,1.890,1.900,1.851,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,15,2.090,2.076,2.079,2.053,2.014,2.026,1.983,1.937,1.948,1.899,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,16,2.142,2.128,2.127,2.105,2.064,2.077,2.033,1.987,1.998,1.946,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,17,2.195,2.179,2.185,2.156,2.114,2.127,2.084,2.036,2.046,1.993,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,18,2.248,2.232,2.235,2.208,2.166,2.179,2.134,2.085,2.097,2.043,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,19,2.298,2.283,2.293,2.258,2.214,2.229,2.184,2.134,2.145,2.089,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,20,2.348,2.334,2.336,2.309,2.265,2.279,2.233,2.183,2.193,2.137,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,21,2.402,2.385,2.389,2.358,2.315,2.329,2.282,2.230,2.241,2.185,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,22,2.453,2.436,2.442,2.411,2.366,2.378,2.331,2.277,2.290,2.233,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,23,2.504,2.486,2.490,2.461,2.414,2.429,2.381,2.326,2.338,2.280,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,24,2.515,2.516,2.516,2.506,2.463,2.477,2.429,2.374,2.387,2.327,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,25,2.515,2.515,2.515,2.516,2.508,2.514,2.478,2.423,2.436,2.375,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,26,2.515,2.516,2.515,2.515,2.515,2.515,2.511,2.472,2.485,2.423,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,27,2.516,2.515,2.515,2.516,2.515,2.514,2.516,2.510,2.513,2.469,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,28,2.515,2.516,2.515,2.515,2.515,2.516,2.515,2.515,2.515,2.509,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,29,2.515,2.515,2.515,2.515,2.515,2.515,2.516,2.515,2.515,2.514,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,30,2.515,2.516,2.515,2.515,2.516,2.516,2.516,2.515,2.515,2.515,P9999_0y_X,P9999,25C,221013
0.8,2.07,1,31,2.516,2.515,2.515,2.515,2.515,2.515,2.516,2.515,2.516,2.515,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,0,1.235,1.254,1.259,1.236,1.204,1.214,1.178,1.138,1.148,1.099,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,1,1.333,1.317,1.323,1.300,1.269,1.278,1.242,1.202,1.210,1.167,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,2,1.393,1.380,1.380,1.362,1.331,1.340,1.304,1.266,1.274,1.231,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,3,1.450,1.437,1.441,1.419,1.389,1.398,1.363,1.325,1.333,1.290,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,4,1.508,1.492,1.495,1.476,1.445,1.455,1.420,1.381,1.389,1.346,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,5,1.560,1.548,1.555,1.530,1.499,1.508,1.474,1.436,1.445,1.401,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,6,1.616,1.603,1.605,1.585,1.553,1.563,1.527,1.489,1.496,1.453,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,7,1.670,1.657,1.662,1.638,1.606,1.616,1.580,1.540,1.549,1.504,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,8,1.724,1.710,1.710,1.692,1.657,1.668,1.631,1.592,1.600,1.555,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,9,1.776,1.761,1.762,1.743,1.710,1.720,1.682,1.644,1.651,1.606,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,10,1.832,1.816,1.817,1.797,1.762,1.772,1.735,1.694,1.703,1.656,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,11,1.882,1.868,1.871,1.848,1.813,1.823,1.786,1.743,1.753,1.705,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,12,1.934,1.920,1.919,1.900,1.863,1.875,1.835,1.792,1.801,1.754,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,13,1.987,1.973,1.972,1.950,1.914,1.926,1.885,1.842,1.851,1.802,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,14,2.041,2.024,2.022,2.002,1.964,1.976,1.935,1.890,1.899,1.851,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,15,2.086,2.076,2.082,2.053,2.013,2.027,1.985,1.939,1.948,1.898,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,16,2.143,2.127,2.123,2.103,2.064,2.078,2.034,1.988,1.998,1.947,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,17,2.193,2.177,2.187,2.155,2.114,2.128,2.085,2.036,2.047,1.993,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,18,2.249,2.231,2.233,2.207,2.166,2.180,2.134,2.085,2.096,2.043,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,19,2.295,2.282,2.287,2.258,2.216,2.230,2.184,2.133,2.144,2.091,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,20,2.349,2.334,2.337,2.309,2.265,2.281,2.234,2.182,2.193,2.138,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,21,2.399,2.385,2.391,2.360,2.315,2.331,2.282,2.229,2.242,2.185,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,22,2.449,2.434,2.440,2.410,2.366,2.380,2.330,2.278,2.290,2.233,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,23,2.496,2.486,2.492,2.459,2.416,2.431,2.379,2.326,2.339,2.280,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,24,2.516,2.514,2.516,2.507,2.465,2.480,2.427,2.374,2.387,2.327,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,25,2.516,2.516,2.516,2.516,2.507,2.514,2.477,2.423,2.435,2.374,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,26,2.515,2.516,2.516,2.515,2.515,2.516,2.512,2.472,2.483,2.422,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,27,2.515,2.516,2.515,2.516,2.516,2.516,2.516,2.511,2.514,2.468,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,28,2.516,2.516,2.516,2.516,2.516,2.516,2.516,2.516,2.516,2.510,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,29,2.515,2.516,2.515,2.516,2.516,2.516,2.516,2.516,2.515,2.516,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,30,2.517,2.515,2.516,2.515,2.516,2.515,2.516,2.516,2.516,2.517,P9999_0y_X,P9999,25C,221013
0.9,1.8,1,31,2.516,2.516,2.515,2.515,2.516,2.516,2.516,2.516,2.516,2.516,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,0,1.232,1.255,1.255,1.236,1.203,1.214,1.176,1.136,1.146,1.100,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,1,1.329,1.317,1.320,1.300,1.266,1.278,1.240,1.202,1.209,1.166,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,2,1.392,1.380,1.381,1.362,1.329,1.340,1.304,1.265,1.275,1.230,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,3,1.450,1.438,1.439,1.419,1.389,1.397,1.361,1.323,1.333,1.288,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,4,1.506,1.494,1.493,1.477,1.444,1.455,1.419,1.380,1.389,1.347,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,5,1.563,1.549,1.551,1.532,1.499,1.509,1.472,1.434,1.443,1.400,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,6,1.617,1.603,1.602,1.586,1.553,1.563,1.526,1.487,1.496,1.453,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,7,1.670,1.657,1.660,1.639,1.605,1.616,1.579,1.539,1.548,1.505,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,8,1.722,1.709,1.707,1.691,1.658,1.669,1.631,1.590,1.599,1.556,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,9,1.775,1.761,1.764,1.744,1.709,1.720,1.682,1.642,1.651,1.606,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,10,1.831,1.815,1.817,1.797,1.762,1.773,1.734,1.692,1.701,1.657,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,11,1.882,1.869,1.872,1.848,1.812,1.823,1.783,1.742,1.751,1.707,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,12,1.934,1.920,1.922,1.901,1.864,1.874,1.834,1.792,1.800,1.754,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,13,1.985,1.972,1.975,1.952,1.915,1.925,1.884,1.840,1.850,1.803,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,14,2.040,2.025,2.027,2.003,1.964,1.976,1.934,1.889,1.899,1.850,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,15,2.086,2.075,2.080,2.055,2.014,2.026,1.984,1.938,1.948,1.898,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,16,2.141,2.127,2.129,2.105,2.064,2.076,2.032,1.987,1.997,1.947,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,17,2.192,2.179,2.182,2.157,2.114,2.128,2.083,2.035,2.046,1.994,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,18,2.247,2.232,2.232,2.208,2.167,2.179,2.134,2.085,2.096,2.043,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,19,2.295,2.283,2.283,2.258,2.217,2.229,2.183,2.134,2.144,2.091,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,20,2.346,2.334,2.345,2.310,2.267,2.280,2.231,2.182,2.193,2.139,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,21,2.397,2.384,2.390,2.360,2.317,2.331,2.282,2.230,2.242,2.186,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,22,2.452,2.435,2.439,2.411,2.365,2.381,2.331,2.279,2.290,2.233,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,23,2.501,2.485,2.484,2.462,2.416,2.430,2.379,2.326,2.338,2.280,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,24,2.516,2.514,2.515,2.505,2.465,2.479,2.429,2.375,2.387,2.327,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,25,2.516,2.516,2.515,2.516,2.508,2.514,2.477,2.423,2.434,2.375,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,26,2.516,2.515,2.515,2.516,2.516,2.515,2.513,2.472,2.483,2.422,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,27,2.516,2.515,2.515,2.516,2.516,2.516,2.515,2.509,2.514,2.468,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,28,2.516,2.515,2.515,2.516,2.516,2.515,2.515,2.516,2.515,2.509,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,29,2.515,2.515,2.515,2.516,2.516,2.516,2.515,2.515,2.515,2.515,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,30,2.516,2.515,2.515,2.516,2.516,2.515,2.515,2.515,2.515,2.515,P9999_0y_X,P9999,25C,221013
0.9,1.53,1,31,2.516,2.515,2.515,2.515,2.516,2.515,2.515,2.515,2.515,2.516,P9999_0y_X,P9999,25C,221013
0.9,1.62,1,0,1.232,1.255,1.262,1.236,1.204,1.213,1.176,1.136,1.145,1.099,P9999_0y_X,P9999,25C,221013
0.9,1.62,1,1,1.332,1.318,1.321,1.298,1.268,1.276,1.240,1.201,1.209,1.166,P9999_0y_X,P9999,25C,221013
0.9,1.62,1,2,1.394,1.379,1.382,1.360,1.330,1.339,1.305,1.265,1.273,1.230,P9999_0y_X,P9999,25C,221013
0.9,1.62,1,3,1.448,1.438,1.445,1.420,1.389,1.399,1.362,1.324,1.331,1.290,P9999_0y_X,P9999,25C,221013
0.9,1.62,1,4,1.504,1.494,1.500,1.476,1.445,1.454,1.419,1.381,1.387,1.345,P9999_0y_X,P9999,25C,221013
0.9,1.62,1,5,1.563,1.550,1.557,1.531,1.499,1.509,1.473,1.435,1.443,1.401,P9999_0y_X,P9999,25C,221013
0.9,1.62,1,6,1.614,1.604,1.612,1.584,1.553,1.562,1.527,1.489,1.497,1.453,P9999_0y_X,P9999,25C,221013
0.9,1.62,1,7,1.669,1.658,1.666,1.637,1.606,1.615,1.579,1.540,1.548,1.505,P9999_0y_X,P9999,25C,221013
0.9,1.62,1,8,1.722,1.710,1.714,1.690,1.657,1.668,1.630,1.592,1.600,1.556,P9999_0y_X,P9999,25C,221013
0.9,1.62,1,9,1.775,1.761,1.768,1.743,1.709,1.719,1.682,1.642,1.650,1.605,P9999_0y_X,P9999,25C,221013
0.9,1.62,1,10,1.831,1.817,1.827,1.795,1.761,1.773,1.734,1.693,1.702,1.657,P9999_0y_X,P9999,25C,221013
0.9,1.62,1,11,1.880,1.868,1.868,1.848,1.813,1.824,1.785,1.744,1.752,1.705,P9999_0y_X,P9999,25C,221013
