Lot_Bin_Wafer,part,instance,temp,date,block,lfo_ovr,Vdd,rd_vbl,pattern,idd/bit,idd18/bit,safv,rd_count,osc_setting,osc_delta,rd_delay,err_cnt,ppm
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,ones,-127.56,2.96,0x05,0x03,0x02,0.0504,4.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,ones,-127.56,2.96,0x05,0x02,0x18,0.0054,4.50,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,ones,-127.56,2.96,0x05,0x03,0x10,0.0421,5.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,ones,-127.56,2.96,0x05,0x06,0x00,0.0059,6.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,ones,-127.56,2.96,0x05,0x03,0x15,0.0127,7.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,ones,-127.56,2.96,0x05,0x04,0x0f,0.0338,8.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,ones,-127.56,2.96,0x05,0x04,0x17,0.1036,10.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,ones,-119.39,4.49,0x07,0x01,0x15,0.0706,3.50,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,ones,-119.39,4.49,0x07,0x01,0x1c,0.0301,3.75,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,ones,-119.39,4.49,0x07,0x03,0x02,0.0504,4.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,ones,-119.39,4.49,0x07,0x02,0x18,0.0054,4.50,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,ones,-119.39,4.49,0x07,0x03,0x10,0.0421,5.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,ones,-119.39,4.49,0x07,0x06,0x00,0.0059,6.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,ones,-119.39,4.49,0x07,0x03,0x15,0.0127,7.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,ones,-119.39,4.49,0x07,0x04,0x0f,0.0338,8.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,ones,-119.39,4.49,0x07,0x04,0x17,0.1036,10.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,ones,-117.55,4.97,0x09,0x01,0x15,0.0706,3.50,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,ones,-117.55,4.97,0x09,0x01,0x1c,0.0301,3.75,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,ones,-117.55,4.97,0x09,0x03,0x02,0.0504,4.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,ones,-117.55,4.97,0x09,0x02,0x18,0.0054,4.50,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,ones,-117.55,4.97,0x09,0x03,0x10,0.0421,5.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,ones,-117.55,4.97,0x09,0x06,0x00,0.0059,6.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,ones,-117.55,4.97,0x09,0x03,0x15,0.0127,7.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,ones,-117.55,4.97,0x09,0x04,0x0f,0.0338,8.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,ones,-117.55,4.97,0x09,0x04,0x17,0.1036,10.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,183.49,6.41,0x01,0x02,0x04,0.0081,3.50,12.00,4.695012019230769
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,183.49,6.41,0x01,0x02,0x05,0.0366,3.75,3.00,1.1737530048076923
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,183.49,6.41,0x01,0x02,0x06,0.0031,4.00,2.00,0.7825020032051282
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,183.49,6.41,0x01,0x03,0x0a,0.0310,4.50,2.00,0.7825020032051282
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,183.49,6.41,0x01,0x04,0x02,0.0167,5.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,183.49,6.41,0x01,0x02,0x1c,0.0161,6.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,183.49,6.41,0x01,0x03,0x15,0.0047,7.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,183.49,6.41,0x01,0x05,0x0c,0.0097,8.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,183.49,6.41,0x01,0x04,0x1c,0.0432,10.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,192.23,8.65,0x03,0x02,0x04,0.0081,3.50,6.00,2.3475060096153846
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,192.23,8.65,0x03,0x02,0x05,0.0366,3.75,2.00,0.7825020032051282
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,192.23,8.65,0x03,0x02,0x06,0.0031,4.00,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,192.23,8.65,0x03,0x03,0x0a,0.0310,4.50,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,192.23,8.65,0x03,0x04,0x02,0.0167,5.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,192.23,8.65,0x03,0x02,0x1c,0.0161,6.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,192.23,8.65,0x03,0x03,0x15,0.0047,7.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,192.23,8.65,0x03,0x05,0x0c,0.0097,8.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,192.23,8.65,0x03,0x04,0x1c,0.0432,10.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,194.55,17.23,0x05,0x02,0x04,0.0081,3.50,3.00,1.1737530048076923
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,194.55,17.23,0x05,0x02,0x05,0.0366,3.75,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,194.55,17.23,0x05,0x02,0x06,0.0031,4.00,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,194.55,17.23,0x05,0x03,0x0a,0.0310,4.50,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,194.55,17.23,0x05,0x04,0x02,0.0167,5.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,194.55,17.23,0x05,0x02,0x1c,0.0161,6.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,194.55,17.23,0x05,0x03,0x15,0.0047,7.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,194.55,17.23,0x05,0x05,0x0c,0.0097,8.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,194.55,17.23,0x05,0x04,0x1c,0.0432,10.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,196.31,13.86,0x07,0x02,0x04,0.0081,3.50,2.00,0.7825020032051282
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,196.31,13.86,0x07,0x02,0x05,0.0366,3.75,2.00,0.7825020032051282
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,196.31,13.86,0x07,0x02,0x06,0.0031,4.00,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,196.31,13.86,0x07,0x03,0x0a,0.0310,4.50,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,196.31,13.86,0x07,0x04,0x02,0.0167,5.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,196.31,13.86,0x07,0x02,0x1c,0.0161,6.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,196.31,13.86,0x07,0x03,0x15,0.0047,7.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,196.31,13.86,0x07,0x05,0x0c,0.0097,8.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,196.31,13.86,0x07,0x04,0x1c,0.0432,10.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,208.17,12.90,0x09,0x02,0x04,0.0081,3.50,2.00,0.7825020032051282
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,208.17,12.90,0x09,0x02,0x05,0.0366,3.75,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,208.17,12.90,0x09,0x02,0x06,0.0031,4.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,208.17,12.90,0x09,0x03,0x0a,0.0310,4.50,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,208.17,12.90,0x09,0x04,0x02,0.0167,5.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,208.17,12.90,0x09,0x02,0x1c,0.0161,6.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,208.17,12.90,0x09,0x03,0x15,0.0047,7.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,208.17,12.90,0x09,0x05,0x0c,0.0097,8.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd0,208.17,12.90,0x09,0x04,0x1c,0.0432,10.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,20.43,-4.65,0x01,0x02,0x0b,0.0210,3.50,5.00,1.9562550080128205
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,20.43,-4.65,0x01,0x01,0x1b,0.0128,3.75,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,20.43,-4.65,0x01,0x03,0x09,0.0033,4.00,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,20.43,-4.65,0x01,0x04,0x01,0.0097,4.50,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,20.43,-4.65,0x01,0x04,0x02,0.0383,5.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,20.43,-4.65,0x01,0x05,0x09,0.0055,6.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,20.43,-4.65,0x01,0x07,0x00,0.0088,7.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,20.43,-4.65,0x01,0x07,0x09,0.0118,8.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,20.43,-4.65,0x01,0x07,0x10,0.0467,10.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,20.19,7.85,0x03,0x02,0x0b,0.0210,3.50,2.00,0.7825020032051282
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,20.19,7.85,0x03,0x01,0x1b,0.0128,3.75,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,20.19,7.85,0x03,0x03,0x09,0.0033,4.00,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,20.19,7.85,0x03,0x04,0x01,0.0097,4.50,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,20.19,7.85,0x03,0x04,0x02,0.0383,5.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,20.19,7.85,0x03,0x05,0x09,0.0055,6.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,20.19,7.85,0x03,0x07,0x00,0.0088,7.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,20.19,7.85,0x03,0x07,0x09,0.0118,8.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,20.19,7.85,0x03,0x07,0x10,0.0467,10.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,30.69,2.80,0x05,0x02,0x0b,0.0210,3.50,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,30.69,2.80,0x05,0x01,0x1b,0.0128,3.75,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,30.69,2.80,0x05,0x03,0x09,0.0033,4.00,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,30.69,2.80,0x05,0x04,0x01,0.0097,4.50,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,30.69,2.80,0x05,0x04,0x02,0.0383,5.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,30.69,2.80,0x05,0x05,0x09,0.0055,6.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,30.69,2.80,0x05,0x07,0x00,0.0088,7.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,30.69,2.80,0x05,0x07,0x09,0.0118,8.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,30.69,2.80,0x05,0x07,0x10,0.0467,10.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,30.61,-0.96,0x07,0x02,0x0b,0.0210,3.50,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,30.61,-0.96,0x07,0x01,0x1b,0.0128,3.75,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,30.61,-0.96,0x07,0x03,0x09,0.0033,4.00,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,30.61,-0.96,0x07,0x04,0x01,0.0097,4.50,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,30.61,-0.96,0x07,0x04,0x02,0.0383,5.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,30.61,-0.96,0x07,0x05,0x09,0.0055,6.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,30.61,-0.96,0x07,0x07,0x00,0.0088,7.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,30.61,-0.96,0x07,0x07,0x09,0.0118,8.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,30.61,-0.96,0x07,0x07,0x10,0.0467,10.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,37.82,2.72,0x09,0x02,0x0b,0.0210,3.50,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,37.82,2.72,0x09,0x01,0x1b,0.0128,3.75,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,37.82,2.72,0x09,0x03,0x09,0.0033,4.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,37.82,2.72,0x09,0x04,0x01,0.0097,4.50,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,37.82,2.72,0x09,0x04,0x02,0.0383,5.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,37.82,2.72,0x09,0x05,0x09,0.0055,6.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,37.82,2.72,0x09,0x07,0x00,0.0088,7.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,37.82,2.72,0x09,0x07,0x09,0.0118,8.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.800,0x0f,chkbrd0,37.82,2.72,0x09,0x07,0x10,0.0467,10.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-132.61,-0.96,0x01,0x02,0x05,0.0170,3.50,9.00,3.5212590144230766
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-132.61,-0.96,0x01,0x01,0x1b,0.0003,3.75,2.00,0.7825020032051282
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-132.61,-0.96,0x01,0x01,0x17,0.0431,4.00,2.00,0.7825020032051282
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-132.61,-0.96,0x01,0x02,0x14,0.0027,4.50,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-132.61,-0.96,0x01,0x03,0x10,0.0055,5.00,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-132.61,-0.96,0x01,0x04,0x0b,0.0248,6.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-132.61,-0.96,0x01,0x03,0x15,0.0433,7.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-132.61,-0.96,0x01,0x04,0x19,0.0491,8.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-132.61,-0.96,0x01,0x06,0x0d,0.0286,10.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-126.44,6.41,0x03,0x02,0x05,0.0170,3.50,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-126.44,6.41,0x03,0x01,0x1b,0.0003,3.75,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-126.44,6.41,0x03,0x01,0x17,0.0431,4.00,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-126.44,6.41,0x03,0x02,0x14,0.0027,4.50,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-126.44,6.41,0x03,0x03,0x10,0.0055,5.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-126.44,6.41,0x03,0x04,0x0b,0.0248,6.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-126.44,6.41,0x03,0x03,0x15,0.0433,7.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-126.44,6.41,0x03,0x04,0x19,0.0491,8.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-126.44,6.41,0x03,0x06,0x0d,0.0286,10.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-124.20,4.57,0x05,0x02,0x05,0.0170,3.50,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-124.20,4.57,0x05,0x01,0x1b,0.0003,3.75,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-124.20,4.57,0x05,0x01,0x17,0.0431,4.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-124.20,4.57,0x05,0x02,0x14,0.0027,4.50,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-124.20,4.57,0x05,0x03,0x10,0.0055,5.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-124.20,4.57,0x05,0x04,0x0b,0.0248,6.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-124.20,4.57,0x05,0x03,0x15,0.0433,7.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-124.20,4.57,0x05,0x04,0x19,0.0491,8.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-124.20,4.57,0x05,0x06,0x0d,0.0286,10.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-115.30,2.48,0x07,0x02,0x05,0.0170,3.50,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-115.30,2.48,0x07,0x01,0x1b,0.0003,3.75,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-115.30,2.48,0x07,0x01,0x17,0.0431,4.00,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-115.30,2.48,0x07,0x02,0x14,0.0027,4.50,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-115.30,2.48,0x07,0x03,0x10,0.0055,5.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-115.30,2.48,0x07,0x04,0x0b,0.0248,6.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-115.30,2.48,0x07,0x03,0x15,0.0433,7.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-115.30,2.48,0x07,0x04,0x19,0.0491,8.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-115.30,2.48,0x07,0x06,0x0d,0.0286,10.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-100.72,2.00,0x09,0x02,0x05,0.0170,3.50,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-100.72,2.00,0x09,0x01,0x1b,0.0003,3.75,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-100.72,2.00,0x09,0x01,0x17,0.0431,4.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-100.72,2.00,0x09,0x02,0x14,0.0027,4.50,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-100.72,2.00,0x09,0x03,0x10,0.0055,5.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-100.72,2.00,0x09,0x04,0x0b,0.0248,6.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-100.72,2.00,0x09,0x03,0x15,0.0433,7.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-100.72,2.00,0x09,0x04,0x19,0.0491,8.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.720,0x0f,chkbrd0,-100.72,2.00,0x09,0x06,0x0d,0.0286,10.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd1,185.18,0.08,0x01,0x03,0x00,0.0003,3.50,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd1,185.18,0.08,0x01,0x01,0x16,0.0126,3.75,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd1,185.18,0.08,0x01,0x03,0x02,0.0024,4.00,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd1,185.18,0.08,0x01,0x02,0x19,0.0109,4.50,1.00,0.3912510016025641
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd1,185.18,0.08,0x01,0x04,0x02,0.0145,5.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd1,185.18,0.08,0x01,0x05,0x02,0.0050,6.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd1,185.18,0.08,0x01,0x03,0x15,0.0141,7.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd1,185.18,0.08,0x01,0x06,0x0a,0.0071,8.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd1,185.18,0.08,0x01,0x04,0x17,0.0039,10.00,0.00,0.0
P9KT98_0a_X,P0008,4,85C,230410,2,0,0.880,0x0f,chkbrd1,190.38,9.62,0x03,0x03,0x00,0.0003,3.50,0.00,0.0
