Lot_Bin_Wafer,part,instance,temp,date,Data,ivdd18/bit,ivdd/bit,VWL,Vwl(meas),VBL,Vbl(meas),PRG_CNT,PRG_Time,Pulse1,Pulse2,Pulse3,Pulse4,Pulse5,Pulse6,vdd
P9HK26_0J_05,P0010,3,025C,200618,0x00:,204.5673,1,0x000e,3.0940,0x0014,1.5434,0x14,55,0x0000001a,0x00000015,0x00000014,0x00000013,0x00000013,0x00000011,0.8,
P9HK26_0J_05,P0010,3,025C,200618,0xff:,192.3077,1,0x000e,3.0940,0x0014,1.5434,0x14,55,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,183.9744,1,0x000c,3.1040,0x000c,1.5400,0x07,20,0x0000010a,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,161.6186,1,0x000c,3.1040,0x000c,1.5400,0x07,20,0x00000005,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,183.9744,1,0x000c,3.1040,0x000c,1.5400,0x09,25,0x00000097,0x00000003,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,161.6186,1,0x000c,3.1040,0x000c,1.5400,0x09,25,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,183.9744,1,0x000c,3.1040,0x000c,1.5400,0x0b,30,0x00000035,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,161.6186,1,0x000c,3.1040,0x000c,1.5400,0x0b,30,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,183.9744,1,0x000c,3.1040,0x000c,1.5400,0x0e,40,0x00000012,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,161.6186,1,0x000c,3.1040,0x000c,1.5400,0x0e,40,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,183.9744,1,0x000c,3.1040,0x000c,1.5400,0x14,55,0x00000005,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,161.6186,1,0x000c,3.1040,0x000c,1.5400,0x14,55,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,191.8269,1,0x000c,3.1040,0x000d,1.5397,0x07,20,0x000000cd,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,164.9038,1,0x000c,3.1040,0x000d,1.5397,0x07,20,0x00000003,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,191.8269,1,0x000c,3.1040,0x000d,1.5397,0x09,25,0x00000080,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,164.9038,1,0x000c,3.1040,0x000d,1.5397,0x09,25,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,191.8269,1,0x000c,3.1040,0x000d,1.5397,0x0b,30,0x00000028,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,164.9038,1,0x000c,3.1040,0x000d,1.5397,0x0b,30,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,191.8269,1,0x000c,3.1040,0x000d,1.5397,0x0e,40,0x0000000c,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,164.9038,1,0x000c,3.1040,0x000d,1.5397,0x0e,40,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,191.8269,1,0x000c,3.1040,0x000d,1.5397,0x14,55,0x00000008,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,164.9038,1,0x000c,3.1040,0x000d,1.5397,0x14,55,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,196.9551,1,0x000c,3.1040,0x000e,1.5401,0x07,20,0x00000071,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,172.9968,1,0x000c,3.1040,0x000e,1.5401,0x07,20,0x00000004,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,196.9551,1,0x000c,3.1040,0x000e,1.5401,0x09,25,0x00000053,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,172.9968,1,0x000c,3.1040,0x000e,1.5401,0x09,25,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,196.9551,1,0x000c,3.1040,0x000e,1.5401,0x0b,30,0x0000000c,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,172.9968,1,0x000c,3.1040,0x000e,1.5401,0x0b,30,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,196.9551,1,0x000c,3.1040,0x000e,1.5401,0x0e,40,0x0000000a,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,172.9968,1,0x000c,3.1040,0x000e,1.5401,0x0e,40,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,196.9551,1,0x000c,3.1040,0x000e,1.5401,0x14,55,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,172.9968,1,0x000c,3.1040,0x000e,1.5401,0x14,55,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,188.3013,1,0x000c,3.1040,0x000f,1.5392,0x07,20,0x00000047,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,172.2757,1,0x000c,3.1040,0x000f,1.5392,0x07,20,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,188.3013,1,0x000c,3.1040,0x000f,1.5392,0x09,25,0x0000002d,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,172.2757,1,0x000c,3.1040,0x000f,1.5392,0x09,25,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,188.3013,1,0x000c,3.1040,0x000f,1.5392,0x0b,30,0x00000009,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,172.2757,1,0x000c,3.1040,0x000f,1.5392,0x0b,30,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,188.3013,1,0x000c,3.1040,0x000f,1.5392,0x0e,40,0x00000005,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,172.2757,1,0x000c,3.1040,0x000f,1.5392,0x0e,40,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,188.3013,1,0x000c,3.1040,0x000f,1.5392,0x14,55,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,172.2757,1,0x000c,3.1040,0x000f,1.5392,0x14,55,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,203.2051,1,0x000c,3.1040,0x0010,1.5382,0x07,20,0x0000002d,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,182.1314,1,0x000c,3.1040,0x0010,1.5382,0x07,20,0x00000003,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,203.2051,1,0x000c,3.1040,0x0010,1.5382,0x09,25,0x0000001f,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,182.1314,1,0x000c,3.1040,0x0010,1.5382,0x09,25,0x00000002,0x00000002,0x00000002,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,203.2051,1,0x000c,3.1040,0x0010,1.5382,0x0b,30,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,182.1314,1,0x000c,3.1040,0x0010,1.5382,0x0b,30,0x00000002,0x00000002,0x00000002,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,203.2051,1,0x000c,3.1040,0x0010,1.5382,0x0e,40,0x00000003,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,182.1314,1,0x000c,3.1040,0x0010,1.5382,0x0e,40,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,203.2051,1,0x000c,3.1040,0x0010,1.5382,0x14,55,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,182.1314,1,0x000c,3.1040,0x0010,1.5382,0x14,55,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,208.9743,1,0x000c,3.1040,0x0011,1.5379,0x07,20,0x00000016,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,191.6667,1,0x000c,3.1040,0x0011,1.5379,0x07,20,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,208.9743,1,0x000c,3.1040,0x0011,1.5379,0x09,25,0x0000000f,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,191.6667,1,0x000c,3.1040,0x0011,1.5379,0x09,25,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,208.9743,1,0x000c,3.1040,0x0011,1.5379,0x0b,30,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,191.6667,1,0x000c,3.1040,0x0011,1.5379,0x0b,30,0x00000002,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,208.9743,1,0x000c,3.1040,0x0011,1.5379,0x0e,40,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,191.6667,1,0x000c,3.1040,0x0011,1.5379,0x0e,40,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,208.9743,1,0x000c,3.1040,0x0011,1.5379,0x14,55,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,191.6667,1,0x000c,3.1040,0x0011,1.5379,0x14,55,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,212.4198,1,0x000c,3.1040,0x0012,1.5378,0x07,20,0x0000000f,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,195.7532,1,0x000c,3.1040,0x0012,1.5378,0x07,20,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,212.4198,1,0x000c,3.1040,0x0012,1.5378,0x09,25,0x00000008,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,195.7532,1,0x000c,3.1040,0x0012,1.5378,0x09,25,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,212.4198,1,0x000c,3.1040,0x0012,1.5378,0x0b,30,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,195.7532,1,0x000c,3.1040,0x0012,1.5378,0x0b,30,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,212.4198,1,0x000c,3.1040,0x0012,1.5378,0x0e,40,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,195.7532,1,0x000c,3.1040,0x0012,1.5378,0x0e,40,0x00000002,0x00000002,0x00000002,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,212.4198,1,0x000c,3.1040,0x0012,1.5378,0x14,55,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,195.7532,1,0x000c,3.1040,0x0012,1.5378,0x14,55,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,207.9327,1,0x000c,3.1040,0x0013,1.5374,0x07,20,0x00000007,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,199.3590,1,0x000c,3.1040,0x0013,1.5374,0x07,20,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,207.9327,1,0x000c,3.1040,0x0013,1.5374,0x09,25,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,199.3590,1,0x000c,3.1040,0x0013,1.5374,0x09,25,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,207.9327,1,0x000c,3.1040,0x0013,1.5374,0x0b,30,0x00000003,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,199.3590,1,0x000c,3.1040,0x0013,1.5374,0x0b,30,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,207.9327,1,0x000c,3.1040,0x0013,1.5374,0x0e,40,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,199.3590,1,0x000c,3.1040,0x0013,1.5374,0x0e,40,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,207.9327,1,0x000c,3.1040,0x0013,1.5374,0x14,55,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,199.3590,1,0x000c,3.1040,0x0013,1.5374,0x14,55,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,217.1474,1,0x000c,3.1040,0x0014,1.5371,0x07,20,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,205.4487,1,0x000c,3.1040,0x0014,1.5371,0x07,20,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,217.1474,1,0x000c,3.1040,0x0014,1.5371,0x09,25,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,205.4487,1,0x000c,3.1040,0x0014,1.5371,0x09,25,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,217.1474,1,0x000c,3.1040,0x0014,1.5371,0x0b,30,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,205.4487,1,0x000c,3.1040,0x0014,1.5371,0x0b,30,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,217.1474,1,0x000c,3.1040,0x0014,1.5371,0x0e,40,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,205.4487,1,0x000c,3.1040,0x0014,1.5371,0x0e,40,0x00000002,0x00000002,0x00000002,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,217.1474,1,0x000c,3.1040,0x0014,1.5371,0x14,55,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,205.4487,1,0x000c,3.1040,0x0014,1.5371,0x14,55,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,187.0994,1,0x000e,3.0862,0x000c,1.5400,0x07,20,0x00000111,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,161.8590,1,0x000e,3.0862,0x000c,1.5400,0x07,20,0x00000005,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,187.0994,1,0x000e,3.0862,0x000c,1.5400,0x09,25,0x000000ba,0x00000004,0x00000001,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,161.8590,1,0x000e,3.0862,0x000c,1.5400,0x09,25,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,187.0994,1,0x000e,3.0862,0x000c,1.5400,0x0b,30,0x00000032,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,161.8590,1,0x000e,3.0862,0x000c,1.5400,0x0b,30,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,187.0994,1,0x000e,3.0862,0x000c,1.5400,0x0e,40,0x0000001d,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,161.8590,1,0x000e,3.0862,0x000c,1.5400,0x0e,40,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,187.0994,1,0x000e,3.0862,0x000c,1.5400,0x14,55,0x00000007,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,161.8590,1,0x000e,3.0862,0x000c,1.5400,0x14,55,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,193.9904,1,0x000e,3.0862,0x000d,1.5397,0x07,20,0x000000da,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,159.4551,1,0x000e,3.0862,0x000d,1.5397,0x07,20,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,193.9904,1,0x000e,3.0862,0x000d,1.5397,0x09,25,0x00000081,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,159.4551,1,0x000e,3.0862,0x000d,1.5397,0x09,25,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,193.9904,1,0x000e,3.0862,0x000d,1.5397,0x0b,30,0x00000014,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,159.4551,1,0x000e,3.0862,0x000d,1.5397,0x0b,30,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,193.9904,1,0x000e,3.0862,0x000d,1.5397,0x0e,40,0x00000008,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,159.4551,1,0x000e,3.0862,0x000d,1.5397,0x0e,40,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,193.9904,1,0x000e,3.0862,0x000d,1.5397,0x14,55,0x00000008,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,159.4551,1,0x000e,3.0862,0x000d,1.5397,0x14,55,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,189.6635,1,0x000e,3.0862,0x000e,1.5401,0x07,20,0x00000089,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,170.0320,1,0x000e,3.0862,0x000e,1.5401,0x07,20,0x00000004,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,189.6635,1,0x000e,3.0862,0x000e,1.5401,0x09,25,0x00000041,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,170.0320,1,0x000e,3.0862,0x000e,1.5401,0x09,25,0x00000002,0x00000002,0x00000002,0x00000002,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,189.6635,1,0x000e,3.0862,0x000e,1.5401,0x0b,30,0x0000000d,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,170.0320,1,0x000e,3.0862,0x000e,1.5401,0x0b,30,0x00000002,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,189.6635,1,0x000e,3.0862,0x000e,1.5401,0x0e,40,0x00000008,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,170.0320,1,0x000e,3.0862,0x000e,1.5401,0x0e,40,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,189.6635,1,0x000e,3.0862,0x000e,1.5401,0x14,55,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,170.0320,1,0x000e,3.0862,0x000e,1.5401,0x14,55,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,201.6827,1,0x000e,3.0862,0x000f,1.5392,0x07,20,0x00000053,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,176.9231,1,0x000e,3.0862,0x000f,1.5392,0x07,20,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,201.6827,1,0x000e,3.0862,0x000f,1.5392,0x09,25,0x00000032,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,176.9231,1,0x000e,3.0862,0x000f,1.5392,0x09,25,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,201.6827,1,0x000e,3.0862,0x000f,1.5392,0x0b,30,0x00000007,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,176.9231,1,0x000e,3.0862,0x000f,1.5392,0x0b,30,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,201.6827,1,0x000e,3.0862,0x000f,1.5392,0x0e,40,0x00000003,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,176.9231,1,0x000e,3.0862,0x000f,1.5392,0x0e,40,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,201.6827,1,0x000e,3.0862,0x000f,1.5392,0x14,55,0x00000003,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,176.9231,1,0x000e,3.0862,0x000f,1.5392,0x14,55,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,202.9647,1,0x000e,3.0862,0x0010,1.5382,0x07,20,0x00000030,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0xff:,182.6122,1,0x000e,3.0862,0x0010,1.5382,0x07,20,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0.8,
P9HK26_0J_05,P0010,4,025C,200618,0x00:,202.9647,1,0x000e,3.0862,0x0010,1.5382,0x09,25,0x0000001f,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
