Lot_Bin_Wafer,part,instance,temp,date,Data,ivdd18/bit,ivdd/bit,VWL,Vwl(meas),VBL,Vbl(meas),PRG_CNT,PRG_Time,Pulse1,Pulse2,Pulse3,Pulse4,Pulse5,Pulse6,vdd
P9999_0y_X,P9988,3,85C,230410,0,210.8974,2.0833,0x000b,10.0006,0x0014,5.0003,0x0a,25,0x00000011,0x0000000c,0x0000000c,0x0000000d,0x0000000d,0x0000000c,0.8,
P9999_0y_X,P9988,3,85C,230410,1,203.6859,3.6058,0x000b,10.0006,0x0014,5.0003,0x0a,25,0x00000003,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,3,85C,230410,0,210.8974,2.0833,0x000b,10.0006,0x0014,5.0003,0x0c,30,0x00000011,0x0000000b,0x0000000d,0x0000000d,0x0000000e,0x0000000e,0.8,
P9999_0y_X,P9988,3,85C,230410,1,203.6859,3.6058,0x000b,10.0006,0x0014,5.0003,0x0c,30,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,3,85C,230410,0,210.8974,2.0833,0x000b,10.0006,0x0014,5.0003,0x10,40,0x00000011,0x0000000c,0x0000000d,0x0000000c,0x0000000f,0x0000000c,0.8,
P9999_0y_X,P9988,3,85C,230410,1,203.6859,3.6058,0x000b,10.0006,0x0014,5.0003,0x10,40,0x00000003,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,3,85C,230410,0,210.8974,2.0833,0x000b,10.0006,0x0014,5.0003,0x17,55,0x00000011,0x0000000e,0x0000000c,0x0000000d,0x0000000d,0x0000000e,0.8,
P9999_0y_X,P9988,3,85C,230410,1,203.6859,3.6058,0x000b,10.0006,0x0014,5.0003,0x17,55,0x00000005,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,3,85C,230410,0,205.6090,5.4487,0x000b,10.0006,0x0015,5.0003,0x08,20,0x0000000f,0x0000000b,0x0000000c,0x0000000c,0x0000000f,0x0000000e,0.8,
P9999_0y_X,P9988,3,85C,230410,1,217.5481,4.0865,0x000b,10.0006,0x0015,5.0003,0x08,20,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,3,85C,230410,0,205.6090,5.4487,0x000b,10.0006,0x0015,5.0003,0x0a,25,0x00000010,0x0000000d,0x0000000b,0x0000000d,0x0000000c,0x0000000d,0.8,
P9999_0y_X,P9988,3,85C,230410,1,217.5481,4.0865,0x000b,10.0006,0x0015,5.0003,0x0a,25,0x00000005,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,3,85C,230410,0,205.6090,5.4487,0x000b,10.0006,0x0015,5.0003,0x0c,30,0x0000000f,0x0000000c,0x0000000e,0x0000000d,0x0000000c,0x0000000d,0.8,
P9999_0y_X,P9988,3,85C,230410,1,217.5481,4.0865,0x000b,10.0006,0x0015,5.0003,0x0c,30,0x00000004,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,3,85C,230410,0,205.6090,5.4487,0x000b,10.0006,0x0015,5.0003,0x10,40,0x00000010,0x0000000d,0x0000000a,0x0000000c,0x0000000e,0x0000000b,0.8,
P9999_0y_X,P9988,3,85C,230410,1,217.5481,4.0865,0x000b,10.0006,0x0015,5.0003,0x10,40,0x00000005,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,3,85C,230410,0,205.6090,5.4487,0x000b,10.0006,0x0015,5.0003,0x17,55,0x0000000e,0x0000000c,0x0000000d,0x0000000b,0x0000000e,0x0000000d,0.8,
P9999_0y_X,P9988,3,85C,230410,1,217.5481,4.0865,0x000b,10.0006,0x0015,5.0003,0x17,55,0x00000004,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,3,85C,230410,0,234.1346,2.0032,0x000b,10.0006,0x0016,5.0003,0x08,20,0x0000000e,0x0000000e,0x0000000a,0x0000000b,0x0000000c,0x0000000c,0.8,
P9999_0y_X,P9988,3,85C,230410,1,233.7340,2.4038,0x000b,10.0006,0x0016,5.0003,0x08,20,0x00000009,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,3,85C,230410,0,234.1346,2.0032,0x000b,10.0006,0x0016,5.0003,0x0a,25,0x0000000e,0x0000000d,0x0000000b,0x0000000c,0x0000000d,0x0000000c,0.8,
P9999_0y_X,P9988,3,85C,230410,1,233.7340,2.4038,0x000b,10.0006,0x0016,5.0003,0x0a,25,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,3,85C,230410,0,234.1346,2.0032,0x000b,10.0006,0x0016,5.0003,0x0c,30,0x0000000f,0x0000000c,0x0000000d,0x0000000c,0x0000000c,0x0000000d,0.8,
P9999_0y_X,P9988,3,85C,230410,1,233.7340,2.4038,0x000b,10.0006,0x0016,5.0003,0x0c,30,0x00000004,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,3,85C,230410,0,234.1346,2.0032,0x000b,10.0006,0x0016,5.0003,0x10,40,0x0000000f,0x0000000c,0x0000000d,0x0000000a,0x0000000b,0x0000000d,0.8,
P9999_0y_X,P9988,3,85C,230410,1,233.7340,2.4038,0x000b,10.0006,0x0016,5.0003,0x10,40,0x00000006,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,3,85C,230410,0,234.1346,2.0032,0x000b,10.0006,0x0016,5.0003,0x17,55,0x00000011,0x0000000d,0x0000000c,0x0000000d,0x0000000e,0x0000000b,0.8,
P9999_0y_X,P9988,3,85C,230410,1,233.7340,2.4038,0x000b,10.0006,0x0016,5.0003,0x17,55,0x00000003,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,185.7372,-4.2468,0x0009,10.0006,0x000e,5.0003,0x07,20,0x00000016,0x00000004,0x00000004,0x00000005,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,169.0705,3.4455,0x0009,10.0006,0x000e,5.0003,0x07,20,0x00000003,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,185.7372,-4.2468,0x0009,10.0006,0x000e,5.0003,0x09,25,0x00000016,0x00000004,0x00000005,0x00000005,0x00000003,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,169.0705,3.4455,0x0009,10.0006,0x000e,5.0003,0x09,25,0x00000005,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,185.7372,-4.2468,0x0009,10.0006,0x000e,5.0003,0x0b,30,0x0000000c,0x00000004,0x00000004,0x00000004,0x00000004,0x00000005,0.8,
P9999_0y_X,P9988,4,85C,230410,1,169.0705,3.4455,0x0009,10.0006,0x000e,5.0003,0x0b,30,0x00000003,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,185.7372,-4.2468,0x0009,10.0006,0x000e,5.0003,0x0f,40,0x00000010,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,169.0705,3.4455,0x0009,10.0006,0x000e,5.0003,0x0f,40,0x00000004,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,185.7372,-4.2468,0x0009,10.0006,0x000e,5.0003,0x14,55,0x00000007,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,169.0705,3.4455,0x0009,10.0006,0x000e,5.0003,0x14,55,0x00000009,0x00000002,0x00000001,0x00000001,0x00000001,0x00000002,0.8,
P9999_0y_X,P9988,4,85C,230410,0,186.0577,5.4487,0x0009,10.0006,0x000f,5.0003,0x07,20,0x00000011,0x00000004,0x00000004,0x00000005,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,169.7917,7.2917,0x0009,10.0006,0x000f,5.0003,0x07,20,0x00000004,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,186.0577,5.4487,0x0009,10.0006,0x000f,5.0003,0x09,25,0x0000000b,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,169.7917,7.2917,0x0009,10.0006,0x000f,5.0003,0x09,25,0x00000006,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,186.0577,5.4487,0x0009,10.0006,0x000f,5.0003,0x0b,30,0x00000007,0x00000004,0x00000004,0x00000004,0x00000003,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,169.7917,7.2917,0x0009,10.0006,0x000f,5.0003,0x0b,30,0x00000005,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,186.0577,5.4487,0x0009,10.0006,0x000f,5.0003,0x0f,40,0x00000005,0x00000004,0x00000004,0x00000003,0x00000003,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,169.7917,7.2917,0x0009,10.0006,0x000f,5.0003,0x0f,40,0x00000008,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,186.0577,5.4487,0x0009,10.0006,0x000f,5.0003,0x14,55,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,169.7917,7.2917,0x0009,10.0006,0x000f,5.0003,0x14,55,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,198.0769,0.4808,0x0009,10.0006,0x0010,5.0003,0x07,20,0x0000000a,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,174.7596,0.6410,0x0009,10.0006,0x0010,5.0003,0x07,20,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,198.0769,0.4808,0x0009,10.0006,0x0010,5.0003,0x09,25,0x0000000a,0x00000004,0x00000004,0x00000005,0x00000004,0x00000005,0.8,
P9999_0y_X,P9988,4,85C,230410,1,174.7596,0.6410,0x0009,10.0006,0x0010,5.0003,0x09,25,0x00000008,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,198.0769,0.4808,0x0009,10.0006,0x0010,5.0003,0x0b,30,0x00000007,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,174.7596,0.6410,0x0009,10.0006,0x0010,5.0003,0x0b,30,0x00000004,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,198.0769,0.4808,0x0009,10.0006,0x0010,5.0003,0x0f,40,0x00000005,0x00000004,0x00000003,0x00000004,0x00000005,0x00000005,0.8,
P9999_0y_X,P9988,4,85C,230410,1,174.7596,0.6410,0x0009,10.0006,0x0010,5.0003,0x0f,40,0x00000005,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,198.0769,0.4808,0x0009,10.0006,0x0010,5.0003,0x14,55,0x00000004,0x00000004,0x00000003,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,174.7596,0.6410,0x0009,10.0006,0x0010,5.0003,0x14,55,0x00000005,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,189.6635,0.8013,0x0009,10.0006,0x0011,5.0003,0x07,20,0x00000008,0x00000004,0x00000003,0x00000004,0x00000005,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,185.7372,-2.4038,0x0009,10.0006,0x0011,5.0003,0x07,20,0x00000007,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,189.6635,0.8013,0x0009,10.0006,0x0011,5.0003,0x09,25,0x00000005,0x00000004,0x00000003,0x00000003,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,185.7372,-2.4038,0x0009,10.0006,0x0011,5.0003,0x09,25,0x0000000b,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,189.6635,0.8013,0x0009,10.0006,0x0011,5.0003,0x0b,30,0x00000005,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,185.7372,-2.4038,0x0009,10.0006,0x0011,5.0003,0x0b,30,0x0000000a,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,189.6635,0.8013,0x0009,10.0006,0x0011,5.0003,0x0f,40,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,185.7372,-2.4038,0x0009,10.0006,0x0011,5.0003,0x0f,40,0x00000008,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,189.6635,0.8013,0x0009,10.0006,0x0011,5.0003,0x14,55,0x00000004,0x00000004,0x00000004,0x00000005,0x00000005,0x00000005,0.8,
P9999_0y_X,P9988,4,85C,230410,1,185.7372,-2.4038,0x0009,10.0006,0x0011,5.0003,0x14,55,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,200.6410,-1.4423,0x0009,10.0006,0x0012,5.0003,0x07,20,0x00000008,0x00000004,0x00000004,0x00000004,0x00000005,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,183.4936,-0.6410,0x0009,10.0006,0x0012,5.0003,0x07,20,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,200.6410,-1.4423,0x0009,10.0006,0x0012,5.0003,0x09,25,0x00000006,0x00000004,0x00000005,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,183.4936,-0.6410,0x0009,10.0006,0x0012,5.0003,0x09,25,0x00000006,0x00000002,0x00000002,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,200.6410,-1.4423,0x0009,10.0006,0x0012,5.0003,0x0b,30,0x00000006,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,183.4936,-0.6410,0x0009,10.0006,0x0012,5.0003,0x0b,30,0x00000008,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,200.6410,-1.4423,0x0009,10.0006,0x0012,5.0003,0x0f,40,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,183.4936,-0.6410,0x0009,10.0006,0x0012,5.0003,0x0f,40,0x00000003,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,200.6410,-1.4423,0x0009,10.0006,0x0012,5.0003,0x14,55,0x00000005,0x00000004,0x00000004,0x00000003,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,183.4936,-0.6410,0x0009,10.0006,0x0012,5.0003,0x14,55,0x00000003,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,198.4776,0.4006,0x0009,10.0006,0x0013,5.0003,0x07,20,0x00000007,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,194.3109,-2.6442,0x0009,10.0006,0x0013,5.0003,0x07,20,0x00000003,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,198.4776,0.4006,0x0009,10.0006,0x0013,5.0003,0x09,25,0x00000007,0x00000004,0x00000003,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,194.3109,-2.6442,0x0009,10.0006,0x0013,5.0003,0x09,25,0x00000004,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,198.4776,0.4006,0x0009,10.0006,0x0013,5.0003,0x0b,30,0x00000005,0x00000004,0x00000004,0x00000004,0x00000004,0x00000005,0.8,
P9999_0y_X,P9988,4,85C,230410,1,194.3109,-2.6442,0x0009,10.0006,0x0013,5.0003,0x0b,30,0x00000004,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,198.4776,0.4006,0x0009,10.0006,0x0013,5.0003,0x0f,40,0x00000005,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,194.3109,-2.6442,0x0009,10.0006,0x0013,5.0003,0x0f,40,0x00000007,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,198.4776,0.4006,0x0009,10.0006,0x0013,5.0003,0x14,55,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,194.3109,-2.6442,0x0009,10.0006,0x0013,5.0003,0x14,55,0x00000005,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,194.5513,4.6474,0x0009,10.0006,0x0014,5.0003,0x07,20,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,195.9135,1.1218,0x0009,10.0006,0x0014,5.0003,0x07,20,0x00000004,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,194.5513,4.6474,0x0009,10.0006,0x0014,5.0003,0x09,25,0x00000005,0x00000004,0x00000004,0x00000004,0x00000004,0x00000003,0.8,
P9999_0y_X,P9988,4,85C,230410,1,195.9135,1.1218,0x0009,10.0006,0x0014,5.0003,0x09,25,0x00000007,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,194.5513,4.6474,0x0009,10.0006,0x0014,5.0003,0x0b,30,0x00000004,0x00000004,0x00000004,0x00000004,0x00000003,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,195.9135,1.1218,0x0009,10.0006,0x0014,5.0003,0x0b,30,0x00000004,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,194.5513,4.6474,0x0009,10.0006,0x0014,5.0003,0x0f,40,0x00000005,0x00000003,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,195.9135,1.1218,0x0009,10.0006,0x0014,5.0003,0x0f,40,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,194.5513,4.6474,0x0009,10.0006,0x0014,5.0003,0x14,55,0x00000005,0x00000004,0x00000004,0x00000004,0x00000003,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,195.9135,1.1218,0x0009,10.0006,0x0014,5.0003,0x14,55,0x00000007,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,198.4776,-2.2436,0x0009,10.0006,0x0015,5.0003,0x07,20,0x00000006,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,197.1955,1.5224,0x0009,10.0006,0x0015,5.0003,0x07,20,0x00000005,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,198.4776,-2.2436,0x0009,10.0006,0x0015,5.0003,0x09,25,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,197.1955,1.5224,0x0009,10.0006,0x0015,5.0003,0x09,25,0x00000006,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,198.4776,-2.2436,0x0009,10.0006,0x0015,5.0003,0x0b,30,0x00000005,0x00000004,0x00000004,0x00000005,0x00000004,0x00000003,0.8,
P9999_0y_X,P9988,4,85C,230410,1,197.1955,1.5224,0x0009,10.0006,0x0015,5.0003,0x0b,30,0x00000003,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,198.4776,-2.2436,0x0009,10.0006,0x0015,5.0003,0x0f,40,0x00000005,0x00000004,0x00000003,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,197.1955,1.5224,0x0009,10.0006,0x0015,5.0003,0x0f,40,0x00000007,0x00000001,0x00000001,0x00000002,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,198.4776,-2.2436,0x0009,10.0006,0x0015,5.0003,0x14,55,0x00000004,0x00000004,0x00000004,0x00000005,0x00000004,0x00000005,0.8,
P9999_0y_X,P9988,4,85C,230410,1,197.1955,1.5224,0x0009,10.0006,0x0015,5.0003,0x14,55,0x00000009,0x00000001,0x00000002,0x00000001,0x00000001,0x00000002,0.8,
P9999_0y_X,P9988,4,85C,230410,0,190.8654,-2.0833,0x0009,10.0006,0x0016,5.0003,0x07,20,0x00000004,0x00000003,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,198.2372,2.1635,0x0009,10.0006,0x0016,5.0003,0x07,20,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,190.8654,-2.0833,0x0009,10.0006,0x0016,5.0003,0x09,25,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,198.2372,2.1635,0x0009,10.0006,0x0016,5.0003,0x09,25,0x00000007,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,190.8654,-2.0833,0x0009,10.0006,0x0016,5.0003,0x0b,30,0x00000005,0x00000003,0x00000004,0x00000003,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,198.2372,2.1635,0x0009,10.0006,0x0016,5.0003,0x0b,30,0x00000004,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,190.8654,-2.0833,0x0009,10.0006,0x0016,5.0003,0x0f,40,0x00000006,0x00000004,0x00000004,0x00000003,0x00000003,0x00000003,0.8,
P9999_0y_X,P9988,4,85C,230410,1,198.2372,2.1635,0x0009,10.0006,0x0016,5.0003,0x0f,40,0x00000006,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,190.8654,-2.0833,0x0009,10.0006,0x0016,5.0003,0x14,55,0x00000004,0x00000003,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,198.2372,2.1635,0x0009,10.0006,0x0016,5.0003,0x14,55,0x00000004,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,177.1635,0.0801,0x000b,10.0006,0x000e,5.0003,0x07,20,0x0000001b,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,155.2885,0.2404,0x000b,10.0006,0x000e,5.0003,0x07,20,0x00000003,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,177.1635,0.0801,0x000b,10.0006,0x000e,5.0003,0x09,25,0x00000012,0x00000003,0x00000004,0x00000005,0x00000005,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,155.2885,0.2404,0x000b,10.0006,0x000e,5.0003,0x09,25,0x00000004,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,177.1635,0.0801,0x000b,10.0006,0x000e,5.0003,0x0b,30,0x0000000e,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,155.2885,0.2404,0x000b,10.0006,0x000e,5.0003,0x0b,30,0x00000008,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,177.1635,0.0801,0x000b,10.0006,0x000e,5.0003,0x0f,40,0x00000007,0x00000004,0x00000004,0x00000003,0x00000004,0x00000003,0.8,
P9999_0y_X,P9988,4,85C,230410,1,155.2885,0.2404,0x000b,10.0006,0x000e,5.0003,0x0f,40,0x00000004,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,177.1635,0.0801,0x000b,10.0006,0x000e,5.0003,0x14,55,0x00000006,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,155.2885,0.2404,0x000b,10.0006,0x000e,5.0003,0x14,55,0x00000005,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,185.2564,2.7244,0x000b,10.0006,0x000f,5.0003,0x07,20,0x00000012,0x00000004,0x00000004,0x00000004,0x00000003,0x00000003,0.8,
P9999_0y_X,P9988,4,85C,230410,1,160.3365,1.1218,0x000b,10.0006,0x000f,5.0003,0x07,20,0x00000003,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,185.2564,2.7244,0x000b,10.0006,0x000f,5.0003,0x09,25,0x0000000d,0x00000004,0x00000005,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,160.3365,1.1218,0x000b,10.0006,0x000f,5.0003,0x09,25,0x00000005,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,185.2564,2.7244,0x000b,10.0006,0x000f,5.0003,0x0b,30,0x00000007,0x00000004,0x00000004,0x00000004,0x00000004,0x00000003,0.8,
P9999_0y_X,P9988,4,85C,230410,1,160.3365,1.1218,0x000b,10.0006,0x000f,5.0003,0x0b,30,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,185.2564,2.7244,0x000b,10.0006,0x000f,5.0003,0x0f,40,0x00000007,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,4,85C,230410,1,160.3365,1.1218,0x000b,10.0006,0x000f,5.0003,0x0f,40,0x00000003,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,4,85C,230410,0,185.2564,2.7244,0x000b,10.0006,0x000f,5.0003,0x14,55,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
