VWL,IWL,vdd,vdd18,vwl_trim_level,loaded,Instance,Lot Bin Wafer,Part Number,Temp,Date
1.6252,1.4423,0.9,1.8,3,0,4,P9KT98_0a_01,P0109,025C,231004
1.6258,1.4416,0.9,1.8,3,1,4,P9KT98_0a_01,P0109,025C,231004
1.6754,1.4173,0.9,1.8,4,0,4,P9KT98_0a_01,P0109,025C,231004
1.6742,1.4173,0.9,1.8,4,1,4,P9KT98_0a_01,P0109,025C,231004
1.7230,1.393,0.9,1.8,5,0,4,P9KT98_0a_01,P0109,025C,231004
1.7248,1.3923,0.9,1.8,5,1,4,P9KT98_0a_01,P0109,025C,231004
1.7738,1.3685,0.9,1.8,6,0,4,P9KT98_0a_01,P0109,025C,231004
1.7741,1.3677,0.9,1.8,6,1,4,P9KT98_0a_01,P0109,025C,231004
1.8214,1.3444,0.9,1.8,7,0,4,P9KT98_0a_01,P0109,025C,231004
1.8231,1.3439,0.9,1.8,7,1,4,P9KT98_0a_01,P0109,025C,231004
1.8712,1.3196,0.9,1.8,8,0,4,P9KT98_0a_01,P0109,025C,231004
1.8718,1.3192,0.9,1.8,8,1,4,P9KT98_0a_01,P0109,025C,231004
1.9197,1.2953,0.9,1.8,9,0,4,P9KT98_0a_01,P0109,025C,231004
1.9214,1.2944,0.9,1.8,9,1,4,P9KT98_0a_01,P0109,025C,231004
1.9714,1.2699,0.9,1.8,10,0,4,P9KT98_0a_01,P0109,025C,231004
1.9724,1.2693,0.9,1.8,10,1,4,P9KT98_0a_01,P0109,025C,231004
2.0200,1.2454,0.9,1.8,11,0,4,P9KT98_0a_01,P0109,025C,231004
2.0204,1.2442,0.9,1.8,11,1,4,P9KT98_0a_01,P0109,025C,231004
2.0690,1.2211,0.9,1.8,12,0,4,P9KT98_0a_01,P0109,025C,231004
2.0699,1.2206,0.9,1.8,12,1,4,P9KT98_0a_01,P0109,025C,231004
2.1182,1.1966,0.9,1.8,13,0,4,P9KT98_0a_01,P0109,025C,231004
2.1216,1.1951,0.9,1.8,13,1,4,P9KT98_0a_01,P0109,025C,231004
2.1666,1.1723,0.9,1.8,14,0,4,P9KT98_0a_01,P0109,025C,231004
2.1704,1.171,0.9,1.8,14,1,4,P9KT98_0a_01,P0109,025C,231004
2.2165,1.1479,0.9,1.8,15,0,4,P9KT98_0a_01,P0109,025C,231004
2.2177,1.1465,0.9,1.8,15,1,4,P9KT98_0a_01,P0109,025C,231004
2.2634,1.1248,0.9,1.8,16,0,4,P9KT98_0a_01,P0109,025C,231004
2.2667,1.1222,0.9,1.8,16,1,4,P9KT98_0a_01,P0109,025C,231004
2.3131,1.0998,0.9,1.8,17,0,4,P9KT98_0a_01,P0109,025C,231004
2.3166,1.098,0.9,1.8,17,1,4,P9KT98_0a_01,P0109,025C,231004
2.3629,1.0753,0.9,1.8,18,0,4,P9KT98_0a_01,P0109,025C,231004
2.3661,1.0739,0.9,1.8,18,1,4,P9KT98_0a_01,P0109,025C,231004
2.4117,1.0505,0.9,1.8,19,0,4,P9KT98_0a_01,P0109,025C,231004
2.4158,1.049,0.9,1.8,19,1,4,P9KT98_0a_01,P0109,025C,231004
2.4608,1.0268,0.9,1.8,20,0,4,P9KT98_0a_01,P0109,025C,231004
2.4646,1.0251,0.9,1.8,20,1,4,P9KT98_0a_01,P0109,025C,231004
2.5095,1.0027,0.9,1.8,21,0,4,P9KT98_0a_01,P0109,025C,231004
2.5132,1.0006,0.9,1.8,21,1,4,P9KT98_0a_01,P0109,025C,231004
2.5574,0.979,0.9,1.8,22,0,4,P9KT98_0a_01,P0109,025C,231004
2.5554,0.9802,0.9,1.8,22,1,4,P9KT98_0a_01,P0109,025C,231004
2.6073,0.9554,0.9,1.8,23,0,4,P9KT98_0a_01,P0109,025C,231004
2.5612,0.9748,0.9,1.8,23,1,4,P9KT98_0a_01,P0109,025C,231004
2.6562,0.9315,0.9,1.8,24,0,4,P9KT98_0a_01,P0109,025C,231004
2.5611,0.9749,0.9,1.8,24,1,4,P9KT98_0a_01,P0109,025C,231004
2.7047,0.9086,0.9,1.8,25,0,4,P9KT98_0a_01,P0109,025C,231004
2.5612,0.9724,0.9,1.8,25,1,4,P9KT98_0a_01,P0109,025C,231004
2.7532,0.8851,0.9,1.8,26,0,4,P9KT98_0a_01,P0109,025C,231004
2.5615,0.972,0.9,1.8,26,1,4,P9KT98_0a_01,P0109,025C,231004
2.8007,0.8631,0.9,1.8,27,0,4,P9KT98_0a_01,P0109,025C,231004
2.5629,0.971,0.9,1.8,27,1,4,P9KT98_0a_01,P0109,025C,231004
2.8477,0.8425,0.9,1.8,28,0,4,P9KT98_0a_01,P0109,025C,231004
2.5618,0.9711,0.9,1.8,28,1,4,P9KT98_0a_01,P0109,025C,231004
2.8942,0.8217,0.9,1.8,29,0,4,P9KT98_0a_01,P0109,025C,231004
2.5625,0.9716,0.9,1.8,29,1,4,P9KT98_0a_01,P0109,025C,231004
2.9406,0.8038,0.9,1.8,30,0,4,P9KT98_0a_01,P0109,025C,231004
2.5629,0.9696,0.9,1.8,30,1,4,P9KT98_0a_01,P0109,025C,231004
2.9865,0.786,0.9,1.8,31,0,4,P9KT98_0a_01,P0109,025C,231004
2.5623,0.9712,0.9,1.8,31,1,4,P9KT98_0a_01,P0109,025C,231004
1.4119,1.693,0.9,1.62,0,0,4,P9KT98_0a_01,P0109,025C,231004
1.4584,1.526,0.9,1.62,0,1,4,P9KT98_0a_01,P0109,025C,231004
1.5208,1.4942,0.9,1.62,1,0,4,P9KT98_0a_01,P0109,025C,231004
1.5225,1.4932,0.9,1.62,1,1,4,P9KT98_0a_01,P0109,025C,231004
1.5739,1.4689,0.9,1.62,2,0,4,P9KT98_0a_01,P0109,025C,231004
1.5727,1.4681,0.9,1.62,2,1,4,P9KT98_0a_01,P0109,025C,231004
1.6220,1.4438,0.9,1.62,3,0,4,P9KT98_0a_01,P0109,025C,231004
1.6226,1.4433,0.9,1.62,3,1,4,P9KT98_0a_01,P0109,025C,231004
1.6723,1.4192,0.9,1.62,4,0,4,P9KT98_0a_01,P0109,025C,231004
1.6726,1.419,0.9,1.62,4,1,4,P9KT98_0a_01,P0109,025C,231004
1.7201,1.3948,0.9,1.62,5,0,4,P9KT98_0a_01,P0109,025C,231004
1.7215,1.3936,0.9,1.62,5,1,4,P9KT98_0a_01,P0109,025C,231004
1.7697,1.3702,0.9,1.62,6,0,4,P9KT98_0a_01,P0109,025C,231004
1.7700,1.3696,0.9,1.62,6,1,4,P9KT98_0a_01,P0109,025C,231004
1.8178,1.3455,0.9,1.62,7,0,4,P9KT98_0a_01,P0109,025C,231004
1.8191,1.345,0.9,1.62,7,1,4,P9KT98_0a_01,P0109,025C,231004
1.8686,1.3209,0.9,1.62,8,0,4,P9KT98_0a_01,P0109,025C,231004
1.8695,1.3204,0.9,1.62,8,1,4,P9KT98_0a_01,P0109,025C,231004
1.9180,1.2962,0.9,1.62,9,0,4,P9KT98_0a_01,P0109,025C,231004
1.9199,1.2952,0.9,1.62,9,1,4,P9KT98_0a_01,P0109,025C,231004
1.9678,1.2712,0.9,1.62,10,0,4,P9KT98_0a_01,P0109,025C,231004
1.9690,1.2709,0.9,1.62,10,1,4,P9KT98_0a_01,P0109,025C,231004
2.0175,1.2469,0.9,1.62,11,0,4,P9KT98_0a_01,P0109,025C,231004
2.0186,1.2463,0.9,1.62,11,1,4,P9KT98_0a_01,P0109,025C,231004
2.0651,1.223,0.9,1.62,12,0,4,P9KT98_0a_01,P0109,025C,231004
2.0683,1.2215,0.9,1.62,12,1,4,P9KT98_0a_01,P0109,025C,231004
2.1141,1.1983,0.9,1.62,13,0,4,P9KT98_0a_01,P0109,025C,231004
2.1166,1.1974,0.9,1.62,13,1,4,P9KT98_0a_01,P0109,025C,231004
2.1630,1.1743,0.9,1.62,14,0,4,P9KT98_0a_01,P0109,025C,231004
2.1663,1.1721,0.9,1.62,14,1,4,P9KT98_0a_01,P0109,025C,231004
2.2138,1.1495,0.9,1.62,15,0,4,P9KT98_0a_01,P0109,025C,231004
2.2154,1.1479,0.9,1.62,15,1,4,P9KT98_0a_01,P0109,025C,231004
2.2609,1.1261,0.9,1.62,16,0,4,P9KT98_0a_01,P0109,025C,231004
2.2635,1.1241,0.9,1.62,16,1,4,P9KT98_0a_01,P0109,025C,231004
2.3110,1.1014,0.9,1.62,17,0,4,P9KT98_0a_01,P0109,025C,231004
2.3125,1.0998,0.9,1.62,17,1,4,P9KT98_0a_01,P0109,025C,231004
2.3609,1.0765,0.9,1.62,18,0,4,P9KT98_0a_01,P0109,025C,231004
2.3629,1.0754,0.9,1.62,18,1,4,P9KT98_0a_01,P0109,025C,231004
2.4108,1.0516,0.9,1.62,19,0,4,P9KT98_0a_01,P0109,025C,231004
2.3816,1.0644,0.9,1.62,19,1,4,P9KT98_0a_01,P0109,025C,231004
2.4578,1.0291,0.9,1.62,20,0,4,P9KT98_0a_01,P0109,025C,231004
2.3812,1.0625,0.9,1.62,20,1,4,P9KT98_0a_01,P0109,025C,231004
2.5058,1.0054,0.9,1.62,21,0,4,P9KT98_0a_01,P0109,025C,231004
2.3816,1.0607,0.9,1.62,21,1,4,P9KT98_0a_01,P0109,025C,231004
2.5538,0.9811,0.9,1.62,22,0,4,P9KT98_0a_01,P0109,025C,231004
2.3818,1.0597,0.9,1.62,22,1,4,P9KT98_0a_01,P0109,025C,231004
2.6006,0.9581,0.9,1.62,23,0,4,P9KT98_0a_01,P0109,025C,231004
2.3822,1.0596,0.9,1.62,23,1,4,P9KT98_0a_01,P0109,025C,231004
2.6478,0.9363,0.9,1.62,24,0,4,P9KT98_0a_01,P0109,025C,231004
2.3828,1.0585,0.9,1.62,24,1,4,P9KT98_0a_01,P0109,025C,231004
2.6963,0.9144,0.9,1.62,25,0,4,P9KT98_0a_01,P0109,025C,231004
2.3835,1.0584,0.9,1.62,25,1,4,P9KT98_0a_01,P0109,025C,231004
2.7412,0.894,0.9,1.62,26,0,4,P9KT98_0a_01,P0109,025C,231004
2.3836,1.0579,0.9,1.62,26,1,4,P9KT98_0a_01,P0109,025C,231004
2.7596,0.8848,0.9,1.62,27,0,4,P9KT98_0a_01,P0109,025C,231004
2.3830,1.0585,0.9,1.62,27,1,4,P9KT98_0a_01,P0109,025C,231004
2.7604,0.8847,0.9,1.62,28,0,4,P9KT98_0a_01,P0109,025C,231004
2.3833,1.0587,0.9,1.62,28,1,4,P9KT98_0a_01,P0109,025C,231004
2.7602,0.8847,0.9,1.62,29,0,4,P9KT98_0a_01,P0109,025C,231004
2.3832,1.0587,0.9,1.62,29,1,4,P9KT98_0a_01,P0109,025C,231004
2.7604,0.8853,0.9,1.62,30,0,4,P9KT98_0a_01,P0109,025C,231004
2.3827,1.0585,0.9,1.62,30,1,4,P9KT98_0a_01,P0109,025C,231004
2.7598,0.8851,0.9,1.62,31,0,4,P9KT98_0a_01,P0109,025C,231004
2.3835,1.058,0.9,1.62,31,1,4,P9KT98_0a_01,P0109,025C,231004
1.4668,1.5203,0.8,1.98,0,0,4,P9KT98_0a_01,P0109,025C,231004
1.4752,1.5167,0.8,1.98,0,1,4,P9KT98_0a_01,P0109,025C,231004
1.5236,1.4921,0.8,1.98,1,0,4,P9KT98_0a_01,P0109,025C,231004
1.5245,1.4922,0.8,1.98,1,1,4,P9KT98_0a_01,P0109,025C,231004
1.5748,1.4672,0.8,1.98,2,0,4,P9KT98_0a_01,P0109,025C,231004
1.5753,1.4665,0.8,1.98,2,1,4,P9KT98_0a_01,P0109,025C,231004
1.6243,1.4426,0.8,1.98,3,0,4,P9KT98_0a_01,P0109,025C,231004
1.6240,1.4424,0.8,1.98,3,1,4,P9KT98_0a_01,P0109,025C,231004
1.6726,1.418,0.8,1.98,4,0,4,P9KT98_0a_01,P0109,025C,231004
1.6739,1.4177,0.8,1.98,4,1,4,P9KT98_0a_01,P0109,025C,231004
1.7221,1.3931,0.8,1.98,5,0,4,P9KT98_0a_01,P0109,025C,231004
1.7235,1.3928,0.8,1.98,5,1,4,P9KT98_0a_01,P0109,025C,231004
1.7724,1.3688,0.8,1.98,6,0,4,P9KT98_0a_01,P0109,025C,231004
1.7724,1.3684,0.8,1.98,6,1,4,P9KT98_0a_01,P0109,025C,231004
1.8202,1.3447,0.8,1.98,7,0,4,P9KT98_0a_01,P0109,025C,231004
1.8217,1.3442,0.8,1.98,7,1,4,P9KT98_0a_01,P0109,025C,231004
1.8709,1.3195,0.8,1.98,8,0,4,P9KT98_0a_01,P0109,025C,231004
1.8707,1.3211,0.8,1.98,8,1,4,P9KT98_0a_01,P0109,025C,231004
1.9186,1.2972,0.8,1.98,9,0,4,P9KT98_0a_01,P0109,025C,231004
1.9205,1.2948,0.8,1.98,9,1,4,P9KT98_0a_01,P0109,025C,231004
1.9685,1.2705,0.8,1.98,10,0,4,P9KT98_0a_01,P0109,025C,231004
1.9702,1.2698,0.8,1.98,10,1,4,P9KT98_0a_01,P0109,025C,231004
2.0187,1.2462,0.8,1.98,11,0,4,P9KT98_0a_01,P0109,025C,231004
2.0207,1.2452,0.8,1.98,11,1,4,P9KT98_0a_01,P0109,025C,231004
2.0668,1.2219,0.8,1.98,12,0,4,P9KT98_0a_01,P0109,025C,231004
2.0697,1.2207,0.8,1.98,12,1,4,P9KT98_0a_01,P0109,025C,231004
2.1169,1.1973,0.8,1.98,13,0,4,P9KT98_0a_01,P0109,025C,231004
2.1184,1.1959,0.8,1.98,13,1,4,P9KT98_0a_01,P0109,025C,231004
2.1652,1.173,0.8,1.98,14,0,4,P9KT98_0a_01,P0109,025C,231004
2.1680,1.1714,0.8,1.98,14,1,4,P9KT98_0a_01,P0109,025C,231004
2.2139,1.1487,0.8,1.98,15,0,4,P9KT98_0a_01,P0109,025C,231004
2.2170,1.1469,0.8,1.98,15,1,4,P9KT98_0a_01,P0109,025C,231004
2.2626,1.125,0.8,1.98,16,0,4,P9KT98_0a_01,P0109,025C,231004
2.2670,1.1231,0.8,1.98,16,1,4,P9KT98_0a_01,P0109,025C,231004
2.3127,1.1003,0.8,1.98,17,0,4,P9KT98_0a_01,P0109,025C,231004
2.3163,1.098,0.8,1.98,17,1,4,P9KT98_0a_01,P0109,025C,231004
2.3635,1.0749,0.8,1.98,18,0,4,P9KT98_0a_01,P0109,025C,231004
2.3679,1.0731,0.8,1.98,18,1,4,P9KT98_0a_01,P0109,025C,231004
2.4112,1.0507,0.8,1.98,19,0,4,P9KT98_0a_01,P0109,025C,231004
2.4169,1.0491,0.8,1.98,19,1,4,P9KT98_0a_01,P0109,025C,231004
2.4611,1.0264,0.8,1.98,20,0,4,P9KT98_0a_01,P0109,025C,231004
2.4645,1.0245,0.8,1.98,20,1,4,P9KT98_0a_01,P0109,025C,231004
2.5095,1.0028,0.8,1.98,21,0,4,P9KT98_0a_01,P0109,025C,231004
2.5142,1.0003,0.8,1.98,21,1,4,P9KT98_0a_01,P0109,025C,231004
2.5573,0.9789,0.8,1.98,22,0,4,P9KT98_0a_01,P0109,025C,231004
2.5637,0.9763,0.8,1.98,22,1,4,P9KT98_0a_01,P0109,025C,231004
2.6067,0.955,0.8,1.98,23,0,4,P9KT98_0a_01,P0109,025C,231004
2.6121,0.9527,0.8,1.98,23,1,4,P9KT98_0a_01,P0109,025C,231004
2.6559,0.9308,0.8,1.98,24,0,4,P9KT98_0a_01,P0109,025C,231004
2.6597,0.9295,0.8,1.98,24,1,4,P9KT98_0a_01,P0109,025C,231004
2.7039,0.9081,0.8,1.98,25,0,4,P9KT98_0a_01,P0109,025C,231004
2.7015,0.9086,0.8,1.98,25,1,4,P9KT98_0a_01,P0109,025C,231004
2.7537,0.8841,0.8,1.98,26,0,4,P9KT98_0a_01,P0109,025C,231004
2.7054,0.906,0.8,1.98,26,1,4,P9KT98_0a_01,P0109,025C,231004
2.8039,0.8612,0.8,1.98,27,0,4,P9KT98_0a_01,P0109,025C,231004
2.7039,0.9052,0.8,1.98,27,1,4,P9KT98_0a_01,P0109,025C,231004
2.8495,0.839,0.8,1.98,28,0,4,P9KT98_0a_01,P0109,025C,231004
2.7051,0.9037,0.8,1.98,28,1,4,P9KT98_0a_01,P0109,025C,231004
2.8977,0.8174,0.8,1.98,29,0,4,P9KT98_0a_01,P0109,025C,231004
2.7050,0.9019,0.8,1.98,29,1,4,P9KT98_0a_01,P0109,025C,231004
2.9449,0.796,0.8,1.98,30,0,4,P9KT98_0a_01,P0109,025C,231004
2.7051,0.9033,0.8,1.98,30,1,4,P9KT98_0a_01,P0109,025C,231004
2.9917,0.7768,0.8,1.98,31,0,4,P9KT98_0a_01,P0109,025C,231004
2.7058,0.9033,0.8,1.98,31,1,4,P9KT98_0a_01,P0109,025C,231004
1.4378,1.5555,0.8,1.8,0,0,4,P9KT98_0a_01,P0109,025C,231004
1.4709,1.5193,0.8,1.8,0,1,4,P9KT98_0a_01,P0109,025C,231004
1.5210,1.4943,0.8,1.8,1,0,4,P9KT98_0a_01,P0109,025C,231004
1.5213,1.4936,0.8,1.8,1,1,4,P9KT98_0a_01,P0109,025C,231004
1.5721,1.4687,0.8,1.8,2,0,4,P9KT98_0a_01,P0109,025C,231004
1.5732,1.4679,0.8,1.8,2,1,4,P9KT98_0a_01,P0109,025C,231004
1.6215,1.4444,0.8,1.8,3,0,4,P9KT98_0a_01,P0109,025C,231004
1.6224,1.4438,0.8,1.8,3,1,4,P9KT98_0a_01,P0109,025C,231004
1.6711,1.4194,0.8,1.8,4,0,4,P9KT98_0a_01,P0109,025C,231004
1.6710,1.4188,0.8,1.8,4,1,4,P9KT98_0a_01,P0109,025C,231004
1.7198,1.3954,0.8,1.8,5,0,4,P9KT98_0a_01,P0109,025C,231004
1.7210,1.3946,0.8,1.8,5,1,4,P9KT98_0a_01,P0109,025C,231004
1.7686,1.3709,0.8,1.8,6,0,4,P9KT98_0a_01,P0109,025C,231004
1.7688,1.3701,0.8,1.8,6,1,4,P9KT98_0a_01,P0109,025C,231004
1.8170,1.3462,0.8,1.8,7,0,4,P9KT98_0a_01,P0109,025C,231004
1.8190,1.3454,0.8,1.8,7,1,4,P9KT98_0a_01,P0109,025C,231004
1.8663,1.3221,0.8,1.8,8,0,4,P9KT98_0a_01,P0109,025C,231004
1.8678,1.3212,0.8,1.8,8,1,4,P9KT98_0a_01,P0109,025C,231004
1.9151,1.2982,0.8,1.8,9,0,4,P9KT98_0a_01,P0109,025C,231004
1.9174,1.2962,0.8,1.8,9,1,4,P9KT98_0a_01,P0109,025C,231004
1.9664,1.2723,0.8,1.8,10,0,4,P9KT98_0a_01,P0109,025C,231004
1.9679,1.2717,0.8,1.8,10,1,4,P9KT98_0a_01,P0109,025C,231004
2.0154,1.2476,0.8,1.8,11,0,4,P9KT98_0a_01,P0109,025C,231004
2.0181,1.2467,0.8,1.8,11,1,4,P9KT98_0a_01,P0109,025C,231004
2.0647,1.2237,0.8,1.8,12,0,4,P9KT98_0a_01,P0109,025C,231004
2.0667,1.2222,0.8,1.8,12,1,4,P9KT98_0a_01,P0109,025C,231004
2.1126,1.1991,0.8,1.8,13,0,4,P9KT98_0a_01,P0109,025C,231004
2.1153,1.1975,0.8,1.8,13,1,4,P9KT98_0a_01,P0109,025C,231004
2.1637,1.1738,0.8,1.8,14,0,4,P9KT98_0a_01,P0109,025C,231004
2.1651,1.1729,0.8,1.8,14,1,4,P9KT98_0a_01,P0109,025C,231004
2.2125,1.1499,0.8,1.8,15,0,4,P9KT98_0a_01,P0109,025C,231004
2.2133,1.149,0.8,1.8,15,1,4,P9KT98_0a_01,P0109,025C,231004
2.2585,1.1271,0.8,1.8,16,0,4,P9KT98_0a_01,P0109,025C,231004
2.2628,1.1247,0.8,1.8,16,1,4,P9KT98_0a_01,P0109,025C,231004
2.3090,1.1016,0.8,1.8,17,0,4,P9KT98_0a_01,P0109,025C,231004
2.3130,1.0995,0.8,1.8,17,1,4,P9KT98_0a_01,P0109,025C,231004
2.3603,1.0763,0.8,1.8,18,0,4,P9KT98_0a_01,P0109,025C,231004
2.3635,1.0743,0.8,1.8,18,1,4,P9KT98_0a_01,P0109,025C,231004
2.4091,1.0524,0.8,1.8,19,0,4,P9KT98_0a_01,P0109,025C,231004
2.4123,1.0509,0.8,1.8,19,1,4,P9KT98_0a_01,P0109,025C,231004
2.4582,1.028,0.8,1.8,20,0,4,P9KT98_0a_01,P0109,025C,231004
2.4605,1.0257,0.8,1.8,20,1,4,P9KT98_0a_01,P0109,025C,231004
2.5069,1.0045,0.8,1.8,21,0,4,P9KT98_0a_01,P0109,025C,231004
2.5106,1.0026,0.8,1.8,21,1,4,P9KT98_0a_01,P0109,025C,231004
2.5548,0.9806,0.8,1.8,22,0,4,P9KT98_0a_01,P0109,025C,231004
2.5272,0.9937,0.8,1.8,22,1,4,P9KT98_0a_01,P0109,025C,231004
2.6027,0.9573,0.8,1.8,23,0,4,P9KT98_0a_01,P0109,025C,231004
2.5283,0.9901,0.8,1.8,23,1,4,P9KT98_0a_01,P0109,025C,231004
2.6516,0.9334,0.8,1.8,24,0,4,P9KT98_0a_01,P0109,025C,231004
2.5280,0.9892,0.8,1.8,24,1,4,P9KT98_0a_01,P0109,025C,231004
2.6992,0.9106,0.8,1.8,25,0,4,P9KT98_0a_01,P0109,025C,231004
2.5283,0.9877,0.8,1.8,25,1,4,P9KT98_0a_01,P0109,025C,231004
2.7508,0.8871,0.8,1.8,26,0,4,P9KT98_0a_01,P0109,025C,231004
2.5280,0.9868,0.8,1.8,26,1,4,P9KT98_0a_01,P0109,025C,231004
2.7965,0.8691,0.8,1.8,27,0,4,P9KT98_0a_01,P0109,025C,231004
2.5303,0.9864,0.8,1.8,27,1,4,P9KT98_0a_01,P0109,025C,231004
2.8432,0.8443,0.8,1.8,28,0,4,P9KT98_0a_01,P0109,025C,231004
2.5286,0.9869,0.8,1.8,28,1,4,P9KT98_0a_01,P0109,025C,231004
2.8928,0.8246,0.8,1.8,29,0,4,P9KT98_0a_01,P0109,025C,231004
2.5287,0.9865,0.8,1.8,29,1,4,P9KT98_0a_01,P0109,025C,231004
2.9376,0.8114,0.8,1.8,30,0,4,P9KT98_0a_01,P0109,025C,231004
2.5303,0.9856,0.8,1.8,30,1,4,P9KT98_0a_01,P0109,025C,231004
2.9844,0.7901,0.8,1.8,31,0,4,P9KT98_0a_01,P0109,025C,231004
2.5297,0.9862,0.8,1.8,31,1,4,P9KT98_0a_01,P0109,025C,231004
1.4074,1.6956,0.8,1.62,0,0,4,P9KT98_0a_01,P0109,025C,231004
1.4549,1.5283,0.8,1.62,0,1,4,P9KT98_0a_01,P0109,025C,231004
1.5176,1.4958,0.8,1.62,1,0,4,P9KT98_0a_01,P0109,025C,231004
1.5176,1.4958,0.8,1.62,1,1,4,P9KT98_0a_01,P0109,025C,231004
1.5675,1.4705,0.8,1.62,2,0,4,P9KT98_0a_01,P0109,025C,231004
1.5696,1.47,0.8,1.62,2,1,4,P9KT98_0a_01,P0109,025C,231004
1.6169,1.4464,0.8,1.62,3,0,4,P9KT98_0a_01,P0109,025C,231004
1.6188,1.4453,0.8,1.62,3,1,4,P9KT98_0a_01,P0109,025C,231004
1.6675,1.4216,0.8,1.62,4,0,4,P9KT98_0a_01,P0109,025C,231004
1.6679,1.4207,0.8,1.62,4,1,4,P9KT98_0a_01,P0109,025C,231004
1.7157,1.3967,0.8,1.62,5,0,4,P9KT98_0a_01,P0109,025C,231004
1.7169,1.3966,0.8,1.62,5,1,4,P9KT98_0a_01,P0109,025C,231004
1.7663,1.3726,0.8,1.62,6,0,4,P9KT98_0a_01,P0109,025C,231004
1.7667,1.3718,0.8,1.62,6,1,4,P9KT98_0a_01,P0109,025C,231004
1.8144,1.3477,0.8,1.62,7,0,4,P9KT98_0a_01,P0109,025C,231004
1.8146,1.3475,0.8,1.62,7,1,4,P9KT98_0a_01,P0109,025C,231004
1.8636,1.3229,0.8,1.62,8,0,4,P9KT98_0a_01,P0109,025C,231004
1.8661,1.3222,0.8,1.62,8,1,4,P9KT98_0a_01,P0109,025C,231004
1.9128,1.2988,0.8,1.62,9,0,4,P9KT98_0a_01,P0109,025C,231004
1.9144,1.298,0.8,1.62,9,1,4,P9KT98_0a_01,P0109,025C,231004
1.9630,1.2737,0.8,1.62,10,0,4,P9KT98_0a_01,P0109,025C,231004
1.9650,1.2726,0.8,1.62,10,1,4,P9KT98_0a_01,P0109,025C,231004
2.0122,1.2495,0.8,1.62,11,0,4,P9KT98_0a_01,P0109,025C,231004
2.0148,1.248,0.8,1.62,11,1,4,P9KT98_0a_01,P0109,025C,231004
2.0601,1.2249,0.8,1.62,12,0,4,P9KT98_0a_01,P0109,025C,231004
2.0642,1.2236,0.8,1.62,12,1,4,P9KT98_0a_01,P0109,025C,231004
2.1098,1.1998,0.8,1.62,13,0,4,P9KT98_0a_01,P0109,025C,231004
2.1135,1.1989,0.8,1.62,13,1,4,P9KT98_0a_01,P0109,025C,231004
2.1599,1.176,0.8,1.62,14,0,4,P9KT98_0a_01,P0109,025C,231004
2.1623,1.1742,0.8,1.62,14,1,4,P9KT98_0a_01,P0109,025C,231004
2.2093,1.1517,0.8,1.62,15,0,4,P9KT98_0a_01,P0109,025C,231004
2.2109,1.1503,0.8,1.62,15,1,4,P9KT98_0a_01,P0109,025C,231004
2.2566,1.1282,0.8,1.62,16,0,4,P9KT98_0a_01,P0109,025C,231004
2.2600,1.1273,0.8,1.62,16,1,4,P9KT98_0a_01,P0109,025C,231004
2.3073,1.1027,0.8,1.62,17,0,4,P9KT98_0a_01,P0109,025C,231004
2.3111,1.1009,0.8,1.62,17,1,4,P9KT98_0a_01,P0109,025C,231004
2.3575,1.0778,0.8,1.62,18,0,4,P9KT98_0a_01,P0109,025C,231004
2.3456,1.0826,0.8,1.62,18,1,4,P9KT98_0a_01,P0109,025C,231004
2.4079,1.0536,0.8,1.62,19,0,4,P9KT98_0a_01,P0109,025C,231004
2.3479,1.0802,0.8,1.62,19,1,4,P9KT98_0a_01,P0109,025C,231004
2.4544,1.0304,0.8,1.62,20,0,4,P9KT98_0a_01,P0109,025C,231004
2.3482,1.08,0.8,1.62,20,1,4,P9KT98_0a_01,P0109,025C,231004
2.5013,1.0068,0.8,1.62,21,0,4,P9KT98_0a_01,P0109,025C,231004
2.3488,1.0757,0.8,1.62,21,1,4,P9KT98_0a_01,P0109,025C,231004
2.5495,0.9838,0.8,1.62,22,0,4,P9KT98_0a_01,P0109,025C,231004
2.3494,1.0747,0.8,1.62,22,1,4,P9KT98_0a_01,P0109,025C,231004
2.5979,0.9611,0.8,1.62,23,0,4,P9KT98_0a_01,P0109,025C,231004
2.3503,1.0741,0.8,1.62,23,1,4,P9KT98_0a_01,P0109,025C,231004
2.6449,0.9381,0.8,1.62,24,0,4,P9KT98_0a_01,P0109,025C,231004
2.3510,1.0752,0.8,1.62,24,1,4,P9KT98_0a_01,P0109,025C,231004
2.6922,0.9167,0.8,1.62,25,0,4,P9KT98_0a_01,P0109,025C,231004
2.3502,1.075,0.8,1.62,25,1,4,P9KT98_0a_01,P0109,025C,231004
2.7392,0.8959,0.8,1.62,26,0,4,P9KT98_0a_01,P0109,025C,231004
2.3516,1.0735,0.8,1.62,26,1,4,P9KT98_0a_01,P0109,025C,231004
2.7633,0.8864,0.8,1.62,27,0,4,P9KT98_0a_01,P0109,025C,231004
2.3503,1.0727,0.8,1.62,27,1,4,P9KT98_0a_01,P0109,025C,231004
2.7642,0.8874,0.8,1.62,28,0,4,P9KT98_0a_01,P0109,025C,231004
2.3507,1.0722,0.8,1.62,28,1,4,P9KT98_0a_01,P0109,025C,231004
2.7636,0.8864,0.8,1.62,29,0,4,P9KT98_0a_01,P0109,025C,231004
2.3505,1.0726,0.8,1.62,29,1,4,P9KT98_0a_01,P0109,025C,231004
